,FRA,AUS,CHN,USA,DEU
Bacteroides stercorirosoris [ref_mOTU_v2_2726],-0.3243055990633422,-0.2411716144298494,0.006201791709658979,-0.08931213906703449,-0.2251520639428397
unknown Clostridiales [meta_mOTU_v2_7072],-0.3268970230934193,-0.2237172276511903,-0.002455398429445803,-0.02135031903669317,-0.2239840629088207
unknown Clostridiales [meta_mOTU_v2_6777],-0.3455415424152237,-0.2551968764507192,-0.06480293991345573,-0.06892221261114882,-0.2465017420438684
unknown Oscillibacter [meta_mOTU_v2_5845],-0.3632598024088909,-0.3060073439322721,-0.2066910848508717,-0.1576235838804187,-0.2826048594824099
unknown Clostridiales [meta_mOTU_v2_6261],-0.36714516488674,-0.4099024207824924,-0.3811830236956487,-0.3451507438279332,-0.3196634636031102
unknown Anaerotruncus [meta_mOTU_v2_6835],-0.3545331555011828,-0.5114098452281317,-0.5183157569556127,-0.4721021404123955,-0.3438572969772036
unknown Clostridiales [meta_mOTU_v2_7707],-0.3493796887627209,-0.6227028149114586,-0.6058129786973435,-0.5870919409738908,-0.3598456652772843
unknown Olsenella [meta_mOTU_v2_7727],-0.2998242163407697,-0.5987967604991922,-0.5756875180292066,-0.5716687621208497,-0.320648368150899
unknown Eggerthella [meta_mOTU_v2_6998],-0.2228061803084573,-0.4800270408282171,-0.4471459137856011,-0.4654046918685052,-0.2387348691672364
Granulicatella adiacens [ref_mOTU_v2_4659],0.9502795231267096,-0.3360444347253314,0.5239286787106249,-0.1170216160433797,0.5830543022648164
unknown Lactobacillales [meta_mOTU_v2_6288],1.593815181685573,-0.3009162593312086,1.001573363337221,0.1871492986404162,1.065763564234286
Lactobacillus fermentum [ref_mOTU_v2_1050],1.942908108924931,-0.1550449220928734,1.318051126710198,0.569218362039472,1.307810757304876
Lactobacillus salivarius [ref_mOTU_v2_0125],1.790626581104984,0.02152855807718603,1.281413234166829,0.8060907116024635,1.200973846333366
Streptococcus sp. [ref_mOTU_v2_0416],1.197020017715473,0.02690122732244202,0.8067806418853019,0.6375895696911361,0.7377805538853829
unknown Clostridiales [meta_mOTU_v2_5661],0.5415868218905936,-0.0877723921438738,0.2801152923685877,0.3159476538466265,0.25597438081901
unknown Ruminococcaceae [meta_mOTU_v2_6789],0.03997736371696245,-0.2598201525488008,-0.1562678347183004,-0.01123138366797655,-0.0939239371052115
Collinsella tanakaei [ref_mOTU_v2_4884],-0.1764329682897599,-0.3703875493434151,-0.2918207405966771,-0.05172585013792572,-0.1893258929388353
Parabacteroides goldsteinii [ref_mOTU_v2_0901],-0.2530646644277951,-0.4043146805321985,-0.2100052606380407,0.05770892329346672,-0.2095294480057669
Bacteroides nordii [ref_mOTU_v2_0302],-0.2619282520960365,-0.359859709352534,-0.03008900755328452,0.1608232704755961,-0.1853594581872522
Bacteroides caccae [ref_mOTU_v2_1382],-0.2647312117185242,-0.3118890263416035,0.1333393142336818,0.1160696011856464,-0.1678373889732153
Bacteroides finegoldii [ref_mOTU_v2_1409],-0.2471019697211913,-0.24390705539718,0.3111239235498336,0.09342868003047279,-0.156453556573936
Alistipes shahii [ref_mOTU_v2_4873],-0.2512215627835946,-0.2057914547127863,0.4080869637223403,0.02520099637173696,-0.1687206169608489
Odoribacter splanchnicus [ref_mOTU_v2_4846],-0.2573426590654225,-0.1537555081284654,0.4375619763598184,0.0295517334026432,-0.1934091773075799
Alistipes onderdonkii [ref_mOTU_v2_0775],-0.2861462474659525,-0.142477315261486,0.3602941137800836,-0.028980869111593,-0.227444740314895
Alistipes finegoldii [ref_mOTU_v2_1481],-0.2929909615392636,-0.121873067285424,0.235034988182603,0.005444310948811837,-0.249929695904634
unknown Alistipes [meta_mOTU_v2_6070],-0.3119641736646914,-0.1317623838918118,0.08322344276813254,-0.01060973224197274,-0.262067398128097
unknown Bacteroidaceae [meta_mOTU_v2_7587],-0.3074642919968949,-0.1129676315814572,-0.02403325356694939,0.06133744357320976,-0.2591087377092829
unknown Clostridiales [meta_mOTU_v2_7769],-0.3168342515741149,-0.1217005677456866,-0.116558185010131,0.03651846900772766,-0.2497358664263606
Bacteroides fluxus [ref_mOTU_v2_4946],-0.3072012148981356,-0.09792506160196045,-0.1500739325171822,0.1017455986337094,-0.2321136679061269
unknown Bacteroidales [meta_mOTU_v2_6194],-0.3190144221607233,-0.09321556772143827,-0.1494739733131369,0.1160149339053169,-0.2202796044818699
Phascolarctobacterium sp. [ref_mOTU_v2_2806],-0.3259927374376285,-0.07287823306194646,-0.155343732182727,0.1826295093254853,-0.22181164860233
Faecalitalea cylindroides [ref_mOTU_v2_1470],-0.361796292574402,-0.1161781782401888,-0.2071835845582147,0.09338362966158636,-0.2461739671087057
unknown Ruminococcaceae [meta_mOTU_v2_7401],-0.3947830247849304,-0.1880776094989245,-0.3210166094589799,-0.05713826355841515,-0.2838076950524566
unknown Clostridiales [meta_mOTU_v2_6009],-0.4248601914147026,-0.3247424141481381,-0.4583613506824206,-0.3260886244288339,-0.3215709133851877
unknown Clostridiales [meta_mOTU_v2_6233],-0.433216810312981,-0.4546777769426369,-0.5640719729366866,-0.4953708068198999,-0.3470960235242762
unknown Clostridiales [meta_mOTU_v2_5514],-0.4419039955351013,-0.5871081311962486,-0.624184807040573,-0.6243269399721,-0.3639608768112835
unknown Firmicutes [meta_mOTU_v2_5720],-0.3847951805051055,-0.5728877335151573,-0.5746621186786467,-0.6032482847226539,-0.324785235263181
unknown Clostridiales [meta_mOTU_v2_7684],-0.2858937626342953,-0.4630949194286427,-0.4383489660227156,-0.4853112232384114,-0.2416958503969027
unknown Streptococcus [meta_mOTU_v2_5642],0.5995253981353231,-0.4368752378451877,0.3009971825005171,-0.2614073442837943,0.2985621516235993
Streptococcus sanguinis [ref_mOTU_v2_0279],1.068368031139239,-0.4898123950928755,0.6783209528252713,-0.05994997324423114,0.6093957084117733
Streptococcus salivarius [ref_mOTU_v2_0656],1.313356726076078,-0.4308876944072529,0.9556986652756351,0.2293362311268005,0.7556316780330793
Lactobacillus gasseri [ref_mOTU_v2_0725],1.17504651489504,-0.294772018988639,0.9561268257445844,0.4565854084838442,0.6738269448368251
Streptococcus equinus [ref_mOTU_v2_0793],0.6845022382904339,-0.2607422946942112,0.575400880661653,0.3729218433429584,0.3462827380512967
Megasphaera sp. [ref_mOTU_v2_0965],0.1692470332659231,-0.2807427752730201,0.1346291471509112,0.1646274457809407,0.02653703349820931
Megamonas funiformis/rupellensis [ref_mOTU_v2_0502],-0.1876183764716817,-0.3268665764036297,-0.2339594038859771,-0.07351655275766107,-0.1764857381917581
Desulfovibrio sp. [ref_mOTU_v2_1394],-0.2862898398543564,-0.3103608350249488,-0.3569812302885571,-0.02461723821513399,-0.1856792641698956
Bacteroides intestinalis [ref_mOTU_v2_4321],-0.2834533699669006,-0.2543341914952492,-0.2982249383833587,0.1446506469209455,-0.1593604328016094
Bacteroides stercoris [ref_mOTU_v2_0275],-0.2443224347504626,-0.1539544930127297,-0.172504774920266,0.3072341903746669,-0.1194942579141764
Alistipes indistinctus [ref_mOTU_v2_4879],-0.2228676538221541,-0.09043925566732315,-0.05361666905524597,0.2898337558443169,-0.09682684898259487
unknown Bacteroidales [meta_mOTU_v2_5520],-0.1961518687529688,-0.02108237731376196,0.07657511142465953,0.2803405261627223,-0.09189627385120272
Parasutterella excrementihominis [ref_mOTU_v2_1405],-0.2054029856965276,-0.0002913397585206159,0.1495776083530031,0.1952710137034271,-0.1140648478725305
Alistipes obesi [ref_mOTU_v2_1825],-0.2096660992656824,0.04190888847651558,0.1640948305942688,0.2063928174297115,-0.147005103763927
Eggerthella sp. CAG:298 [meta_mOTU_v2_5975],-0.2424862841950174,0.0411341675271915,0.1002719930019818,0.1510245844402822,-0.1896816375484543
cand. Alistipes marseilloanorexicus [ref_mOTU_v2_2553],-0.252045965306431,0.05783651493159241,-0.005882211189993253,0.2020530968769236,-0.2173645580651484
unknown Clostridiales [meta_mOTU_v2_5362],-0.276619574032572,0.03849562312233481,-0.1277223083557268,0.1861842685474293,-0.2320915376596318
Eubacterium siraeum [ref_mOTU_v2_1387],-0.2725988331025419,0.05339386483076037,-0.2140163487320154,0.2703502446395619,-0.2291418139283134
unknown Firmicutes [meta_mOTU_v2_7746],-0.2852027345621782,0.03428496860022606,-0.2849569003452119,0.2485297626141681,-0.2196582053791372
unknown Azospirillum [meta_mOTU_v2_7737],-0.2740885576745821,0.05376073953975052,-0.3110734254891286,0.3237025161190515,-0.2009080750845301
Azospirillum sp. CAG:239 [meta_mOTU_v2_5386],-0.2871381181936501,0.04908739039960648,-0.3048288844729947,0.3264397791498165,-0.1903728472593166
Bacteroides sp. CAG:144 [meta_mOTU_v2_7324],-0.2964323434062965,0.06501258955733417,-0.3044041134367241,0.3838673042636813,-0.194015667051157
unknown Sutterellaceae [meta_mOTU_v2_7053],-0.3403091367201069,0.009633234396389266,-0.343073308344391,0.2635953129437899,-0.2225673124466199
unknown Ruminococcus [meta_mOTU_v2_7476],-0.3807167475945812,-0.07236459783981473,-0.4278881941056997,0.06501126846804592,-0.2652159933099431
Synergistes sp. 3_1_syn1 [ref_mOTU_v2_4289],-0.4271747834196028,-0.2248146656488841,-0.5278328259765348,-0.2639619692367316,-0.3089363497898401
unknown Clostridia [meta_mOTU_v2_5344],-0.4507009795874753,-0.3699670057130158,-0.6010561701326987,-0.4663360587981352,-0.340211776788422
unknown Clostridiales [meta_mOTU_v2_6416],-0.4715373601155396,-0.522226303067034,-0.6313641655384793,-0.6123765612220512,-0.3620216124851545
unknown Clostridiales [meta_mOTU_v2_7230],-0.4158495926112042,-0.5273793122901959,-0.5620797748875588,-0.5992142080955669,-0.3251587240202871
unknown Firmicutes [meta_mOTU_v2_6595],-0.3104211477561425,-0.4377968082286637,-0.4194390993477391,-0.4828805674789564,-0.2424941914711212
Streptococcus parasanguinis [ref_mOTU_v2_0144],0.3498451879477502,-0.4423529361466251,0.103187216869241,-0.3192571149671141,0.1160229868470657
Streptococcus sp. HSISM1 [ref_mOTU_v2_0145],0.6829096137159718,-0.5224722277350512,0.379719746243155,-0.1805446457201541,0.3087373645581343
Streptococcus mutans [ref_mOTU_v2_0289],0.851373176786115,-0.5017157839701595,0.6050326098716757,0.04985307926426406,0.3971863552899602
Lactobacillus reuteri [ref_mOTU_v2_1076],0.7421109646875957,-0.3859987905823397,0.6232341736185564,0.2550177712319865,0.3440276171438788
Streptococcus sp. [ref_mOTU_v2_0261],0.3625108606074867,-0.3349188998821594,0.3207292563644729,0.2174325990820962,0.1237972069133526
Dialister sp. CAG:357 [meta_mOTU_v2_6815],-0.01609704509977841,-0.2928935518925049,-0.04194181702622803,0.08604924158198383,-0.08157293613530074
Sutterella sp. CAG:351 [meta_mOTU_v2_7305],-0.2565879481522975,-0.2624565494851532,-0.3499456523256487,-0.07276385874931653,-0.194067199633262
Slackia piriformis [ref_mOTU_v2_4888],-0.284564209700426,-0.1739693499391707,-0.4473325176380445,0.0425669434708343,-0.1611448878451034
Faecalibacterium prausnitzii [meta_mOTU_v2_7154],-0.2514444020246284,-0.07789382994429414,-0.389634815229216,0.2592886740062645,-0.1160818458017961
unknown Bacteroidales [meta_mOTU_v2_5329],-0.2008322847783844,0.0372762165889077,-0.2863183759404661,0.4581959278250249,-0.07414406215410298
Parabacteroides merdae [ref_mOTU_v2_1378],-0.1798324667272888,0.0891536190702435,-0.1855314254017335,0.4681296893033162,-0.05610639704390359
Bacteroides clarus [ref_mOTU_v2_4945],-0.1591165615980354,0.139396842919647,-0.07963143888928238,0.4671088906453326,-0.05928554385167498
Bacteroides massiliensis [ref_mOTU_v2_0455],-0.1799321872134984,0.1343618513165331,-0.01947254885819965,0.3673661981163652,-0.08937637205340644
Sutterella sp. CAG:351 [meta_mOTU_v2_7614],-0.1910555138667095,0.1590097624428266,-0.005784065043390885,0.3647989043251498,-0.1250246874638629
Porphyromonadaceae sp. [ref_mOTU_v2_1091],-0.2298479797103204,0.1428391844754987,-0.04866596119852477,0.294310802609607,-0.1686698288616156
Barnesiella intestinihominis [ref_mOTU_v2_4880],-0.2423231195810689,0.1505230663879051,-0.1253870921709469,0.3369350016303665,-0.1942500893888767
Clostridium sp. CAG:273 [meta_mOTU_v2_5681],-0.26971009310293,0.1203364776294392,-0.2156024348549666,0.3168949810426432,-0.2075957169956425
unknown Acinetobacter [meta_mOTU_v2_7007],-0.2671146342983916,0.1266368292754667,-0.2770714859341801,0.3973842363670816,-0.2008001793876168
Alistipes inops [ref_mOTU_v2_3597],-0.2817010430765911,0.09739978445099116,-0.3252206279844259,0.3705037146501846,-0.1893648540551362
unknown Bacteria [meta_mOTU_v2_5651],-0.2704823543552376,0.1097618891813496,-0.3398307389201491,0.4363326146373213,-0.1676686431067954
Clostridium sp. CAG:306 [meta_mOTU_v2_5698],-0.2833127968963681,0.09509266815273695,-0.3293811808701704,0.4162998459048602,-0.157004522208952
Brachyspira sp. CAG:484 [meta_mOTU_v2_6314],-0.2910915557913613,0.1044509275961194,-0.3300704028133115,0.4485930442724114,-0.1603011888213683
unknown Sutterellaceae [meta_mOTU_v2_5393],-0.3337902078032523,0.04207407105555756,-0.3715322269037412,0.3079318976110894,-0.1914304201021077
Sutterella sp. CAG:521 [meta_mOTU_v2_6395],-0.3729467981719676,-0.04356530370230129,-0.451759905451321,0.08978788922839548,-0.2377714255890855
Staphylococcus sp. CAG:324 [meta_mOTU_v2_6946],-0.4241154985613337,-0.199682656361956,-0.5437698516614677,-0.2526178329182301,-0.2893412462911916
Subdoligranulum sp. CAG:314 [meta_mOTU_v2_6768],-0.4543616584523047,-0.3485782826637949,-0.6132919475358312,-0.4634109969084682,-0.3291414384808558
Staphylococcus sp. CAG:324 [meta_mOTU_v2_7772],-0.4822957840951941,-0.50759228362119,-0.6411936497829042,-0.6157748281194636,-0.358464537448588
unknown Flavobacteriia [meta_mOTU_v2_6771],-0.428474859166339,-0.5187871167031456,-0.569004631906687,-0.6056506613583985,-0.3247852085305361
unknown Bacteroidales [meta_mOTU_v2_5989],-0.3213989752936508,-0.434726677546096,-0.4226842069432225,-0.4864102603344111,-0.2432291380063041
Megasphaera micronuciformis [ref_mOTU_v2_4840],0.2017949147795253,-0.4127309235495406,0.05613871082871539,-0.3935430350453307,0.02209276758131578
Atopobium parvulum [ref_mOTU_v2_0741],0.4561077110976111,-0.4888831570179713,0.3277528514444736,-0.3207025809049429,0.1548368799849799
Clostridium perfringens [ref_mOTU_v2_1117],0.5829933169118725,-0.4811032526027471,0.556208942186119,-0.1552567317450008,0.216006486977942
Lactobacillus mucosae [ref_mOTU_v2_0568],0.5036565329361037,-0.3753661625034379,0.5832126163919941,0.02530887223134438,0.1797540374652372
bacterium OL-1 [ref_mOTU_v2_3607],0.206857718826273,-0.3143493381109462,0.2860754191947728,0.02913817927592505,0.01541242870250407
unknown Clostridiales [meta_mOTU_v2_6575],-0.07329322645093592,-0.2346698056928862,-0.08450350437327757,-0.03332953267574514,-0.1309046563655956
unknown Clostridiales [meta_mOTU_v2_7752],-0.2330992870288194,-0.1590334778964044,-0.4014976708242942,-0.1189275973168743,-0.1964761024370671
unknown Clostridiales [meta_mOTU_v2_6571],-0.2186162344581091,-0.02497136511514648,-0.50276735229014,0.04995666421627757,-0.1424619263701202
Sutterella wadsworthensis [ref_mOTU_v2_0767],-0.1798067817325845,0.0896715212210227,-0.4522149609765429,0.2994374837006153,-0.08806477145030597
Bacteroides eggerthii [ref_mOTU_v2_1410],-0.1329959789521116,0.2075343749316807,-0.3592825261466389,0.5232202174972059,-0.04602087961211219
Bacteroides salyersiae [ref_mOTU_v2_0458],-0.123917788300818,0.2475944404787543,-0.2683792327800572,0.5686233617584934,-0.0334287207002636
Alistipes timonensis [ref_mOTU_v2_1593],-0.1119665933860839,0.284141255877767,-0.1768264842723191,0.5871043101919784,-0.0411602531068575
unknown Bacteroidales [meta_mOTU_v2_5375],-0.1439857432006663,0.2627161294868299,-0.1239465735628094,0.4996178610820329,-0.07413877844667265
unknown Faecalibacterium [meta_mOTU_v2_5779],-0.1631399390175152,0.2780673521064846,-0.1046308237939466,0.4943929627875814,-0.1060495730966402
Bacteroides faecis [ref_mOTU_v2_1706],-0.2094813044412302,0.2530261604441326,-0.1266184488859701,0.4248012316121426,-0.144146179948533
unknown Acetobacter [meta_mOTU_v2_6063],-0.2228530762720554,0.2556223710203099,-0.1722429437834889,0.4648987755450404,-0.1612768880073785
Azospirillum sp. 51_20 [meta_mOTU_v2_5652],-0.2508637239681243,0.218085865258538,-0.2346829181057306,0.4511908257863876,-0.1698727816996123
unknown Azospirillum [meta_mOTU_v2_6527],-0.2476436372304046,0.2197823108054075,-0.2783417627854174,0.5288197638924335,-0.1545271913515139
unknown Azospirillum [meta_mOTU_v2_7674],-0.2630152938880017,0.1857146105876692,-0.315947551314478,0.5000677120635069,-0.1360256918317698
unknown Clostridium [meta_mOTU_v2_7645],-0.2505478932908038,0.1966171463222914,-0.3288989632874355,0.5476801213576258,-0.1037799988208173
unknown Clostridiales [meta_mOTU_v2_6465],-0.2626975070511377,0.1756658897012473,-0.3260240163725553,0.5087957738027988,-0.08753501442679924
unknown Azospirillum [meta_mOTU_v2_6649],-0.2674656528191832,0.1790046063943153,-0.3331733062747341,0.5155512929620771,-0.0881603793833684
unknown Clostridiales [meta_mOTU_v2_7323],-0.3097782055705621,0.1071667863001165,-0.380083583215501,0.3586322560904636,-0.1256097462460632
unknown Odoribacter [meta_mOTU_v2_5670],-0.3512157626860425,0.01428516316162984,-0.4600463778519349,0.124142649768134,-0.181593808260242
unknown Clostridiales [meta_mOTU_v2_5820],-0.4094019967233699,-0.1507346722507493,-0.5477160684120538,-0.2270323040322718,-0.248276152829503
unknown Clostridiales [meta_mOTU_v2_6144],-0.4465787943977897,-0.3071996280967897,-0.6138711437287773,-0.4477064564318885,-0.3019192137615106
unknown Clostridium [meta_mOTU_v2_6147],-0.4814484591971807,-0.4764249588037979,-0.6406286322891653,-0.604330326872315,-0.3441195136067114
unknown Alistipes [meta_mOTU_v2_5423],-0.4305041542255797,-0.497610893733016,-0.5671389889117011,-0.5984187934325359,-0.3181568868705886
unknown Synergistaceae [meta_mOTU_v2_5538],-0.3244385407477486,-0.4232941063550046,-0.4190076944328275,-0.4815289645496384,-0.2409400127812301
unknown Veillonella [meta_mOTU_v2_5811],0.06667335515211348,-0.3789627499185843,-0.06853796573390844,-0.4460756177359912,-0.05566074713797627
Veillonella atypica [ref_mOTU_v2_0561],0.2413268075233325,-0.4460577422720628,0.1324011552332603,-0.430801196050385,0.02326657922680488
unknown Firmicutes [meta_mOTU_v2_7689],0.3287849508345769,-0.4397813184604006,0.3111881252092236,-0.3214499084866159,0.06009107935430543
Bifidobacterium breve [ref_mOTU_v2_0157],0.279454199376005,-0.3374834023933244,0.3406734057448076,-0.1736718187717053,0.03661884123710132
unknown Clostridiales [meta_mOTU_v2_6832],0.06376876633787003,-0.2709620076917164,0.08960028847099447,-0.1555818173920626,-0.08170406112219646
butyrate-producing bacterium SS3/4 [ref_mOTU_v2_3825],-0.1252869302405367,-0.1741578335114156,-0.2268552066957257,-0.1827932257697805,-0.1849388911330002
Oscillibacter sp. 57_20 [meta_mOTU_v2_5351],-0.2179656773447934,-0.0844142306350958,-0.495899191986823,-0.2279200109045114,-0.2198461354543939
unknown Tyzzerella [meta_mOTU_v2_5947],-0.1800878473149377,0.05899611169645171,-0.5618629586126245,-0.04671076046411443,-0.1602608131372415
Oscillibacter sp. 57_20 [meta_mOTU_v2_6676],-0.145015885903076,0.1707185993189665,-0.5002366535823277,0.2039781097602117,-0.1051271328585592
unknown Clostridiales [meta_mOTU_v2_5396],-0.1091557847882643,0.2834927445696454,-0.4052691139760862,0.4331316451027419,-0.06543941801975271
unknown Clostridiales [meta_mOTU_v2_6272],-0.1143127681291722,0.3173356039967873,-0.3140700688026308,0.5017637856410717,-0.0556774003383877
Alistipes senegalensis [ref_mOTU_v2_1594],-0.1122431708020641,0.3496937591260195,-0.2238592065982541,0.5445571214076388,-0.06260989760636589
unknown Clostridiales [meta_mOTU_v2_7156],-0.151121326234282,0.3227636610575484,-0.1606773304532994,0.4786832199737031,-0.09105103619791294
unknown Clostridiales [meta_mOTU_v2_6986],-0.1744459929482801,0.3349158886037469,-0.1181932748610091,0.4869895180736428,-0.113736616190599
unknown Clostridiales [meta_mOTU_v2_5843],-0.2221447809876299,0.3058768551496739,-0.1102031998170837,0.4271305062547447,-0.1413930675383903
Ruminococcus sp. CAG:177 [meta_mOTU_v2_6664],-0.2337726667407082,0.3053152636056698,-0.1258327201857937,0.4734710947164387,-0.1479112043661152
Clostridium sp. 27_14 [meta_mOTU_v2_5718],-0.2593609298032675,0.2635953643704301,-0.1628966145662289,0.4637426959641385,-0.1500150492185671
Methanobrevibacter smithii [ref_mOTU_v2_1384],-0.254823605452632,0.2609167253402995,-0.1950708602139999,0.5421727533083441,-0.126301462581414
unknown Clostridium [meta_mOTU_v2_7026],-0.2698143758583241,0.2232413751613536,-0.2325354006611444,0.5086713024790112,-0.1003447989128645
Clostridium sp. CAG:138 [meta_mOTU_v2_7765],-0.2584268309668801,0.2317249978874548,-0.2524972532681405,0.5432519961317792,-0.0586688995584252
unknown Lentisphaerae [meta_mOTU_v2_6979],-0.27118922068066,0.2051236496203409,-0.2587273830445799,0.4863716410709988,-0.03633968658224335
unknown Bacteroidales [meta_mOTU_v2_5655],-0.2741402936729558,0.2021404762404165,-0.2730690330985912,0.4775358733999497,-0.03298730273307143
unknown Akkermansia [meta_mOTU_v2_6276],-0.3130673183728567,0.1248826863843986,-0.326428779649306,0.3203219494748819,-0.07345733022857313
Bacillus sp. CAG:988 [meta_mOTU_v2_6706],-0.3521838737943569,0.02869526243647727,-0.4169545594367975,0.09828523697605898,-0.1357125904116115
Clostridium sp. CAG:1219 [meta_mOTU_v2_6476],-0.4097755383660593,-0.1388096919691543,-0.5230369558788267,-0.2369102517163652,-0.2134399288791178
unknown Verrucomicrobia [meta_mOTU_v2_6061],-0.4475732169450147,-0.2973323061150921,-0.6089570309144838,-0.4495137776592799,-0.277631840734576
Verrucomicrobia bacterium CAG:312_58_20 [meta_mOTU_v2_6090],-0.4835551402986725,-0.470251524650951,-0.6527439705787279,-0.6045349355869778,-0.3298255653436974
Sutterella sp. CAG:521 [meta_mOTU_v2_7660],-0.4328864680510549,-0.4948102218202063,-0.587417118769196,-0.5985928719956188,-0.3104615350138538
unknown Prevotella [meta_mOTU_v2_6029],-0.3265889778234788,-0.4230717288237917,-0.4375715977815963,-0.4817832545871279,-0.2377300989273453
unknown Pasteurellaceae [meta_mOTU_v2_7650],-0.009437418598331037,-0.3367876031987247,-0.1216139918409167,-0.4929013195521163,-0.09343198775410765
Veillonella dispar [ref_mOTU_v2_4469],0.1131965240888816,-0.3836480934190695,0.05339342393068805,-0.5187887056110109,-0.0396465084333359
unknown Clostridiales [meta_mOTU_v2_5712],0.173111559953114,-0.3673120816173322,0.211376330218735,-0.4497786007751852,-0.01408511471728094
unknown Clostridium [meta_mOTU_v2_6792],0.1403029885219085,-0.2624491425572441,0.2427120441156272,-0.3189374897477149,-0.03127759340971056
unknown Clostridiales [meta_mOTU_v2_7014],-0.02344683940687999,-0.1955834435237832,0.005689951821756665,-0.2874850573627976,-0.1299806696818597
unknown Clostridiales [meta_mOTU_v2_7031],-0.1518318175021018,-0.0958451538696531,-0.2951166284863816,-0.2965264109580992,-0.2165242297945109
unknown Clostridiales [meta_mOTU_v2_5603],-0.1998834184492039,-0.002674300267290698,-0.5507501604761517,-0.3262343080338603,-0.2421778335142894
unknown Clostridiales [meta_mOTU_v2_5805],-0.1463674090698586,0.1441199577095981,-0.6049648996235835,-0.1554561993938696,-0.1835138677055349
unknown Clostridiales [meta_mOTU_v2_7180],-0.1128855963264004,0.2529624322527692,-0.547161325957659,0.07618049460941737,-0.1298882505726287
unknown Clostridium [meta_mOTU_v2_6883],-0.08232964090459945,0.3679010169842125,-0.4556309790521266,0.2957553911295676,-0.09082421886443913
Roseburia sp. 40_7 [meta_mOTU_v2_6875],-0.09521956664449609,0.4055273904468952,-0.365149208647654,0.3779195569867711,-0.07980176102396548
Clostridium saccharogumia [ref_mOTU_v2_0473],-0.09614505773505216,0.4445712977814811,-0.269784141990691,0.4420785076611922,-0.0822242604082769
unknown Clostridiales [meta_mOTU_v2_6348],-0.1379303857451526,0.4227980204160485,-0.1914646711120542,0.414967720991969,-0.103211965553175
unknown Clostridium [meta_mOTU_v2_5413],-0.1611979022239519,0.4404210911412225,-0.1270169013893377,0.4526253059281948,-0.1151116234814977
unknown Clostridium [meta_mOTU_v2_6039],-0.2088183614299855,0.4116541156293204,-0.09731900375179048,0.4226749163608919,-0.130830853142457
unknown Clostridium [meta_mOTU_v2_5505],-0.217363780084616,0.4111398397618966,-0.09016901652036724,0.4830419996737252,-0.1244681654461407
unknown Clostridium [meta_mOTU_v2_6877],-0.241364411017884,0.3656992201826333,-0.1059992701005809,0.4868295170319679,-0.1179484048122515
unknown Clostridiales [meta_mOTU_v2_6704],-0.2350663805987518,0.3599110269645895,-0.1290954104851011,0.570014455668943,-0.08603709203107744
unknown Clostridiales [meta_mOTU_v2_5961],-0.2512534864489518,0.3171651221527433,-0.1703246403588975,0.5497723989809825,-0.05313137450512988
unknown Clostridiales [meta_mOTU_v2_6197],-0.2407840018290911,0.3255952706837623,-0.1989077001304552,0.5842472997959074,-0.0007551035884313315
Prevotella sp. CAG:485 [meta_mOTU_v2_5757],-0.2554933502597311,0.2966423704624944,-0.2127722212965775,0.5332706430371439,0.0294691364097548
unknown Bacteroidales [meta_mOTU_v2_5852],-0.2583385253795745,0.2929524612676578,-0.2276802393328162,0.525344948215314,0.03974388516455377
Lentisphaerae bacterium ADurb.Bin242 [meta_mOTU_v2_6522],-0.2987014287113067,0.2115501955176189,-0.2809216480123775,0.3778294912766736,-0.001899871190803883
unknown Clostridiales [meta_mOTU_v2_6011],-0.338849397520352,0.1116777765146535,-0.3752493511290251,0.1632257855542429,-0.07017448259220738
unknown Eubacterium [meta_mOTU_v2_7116],-0.3993611812516045,-0.06564906482647206,-0.4908092589646209,-0.1686604903525286,-0.1602076947105335
unknown Eggerthellaceae [meta_mOTU_v2_6437],-0.4394984753080177,-0.233218039242091,-0.5854507858068495,-0.391464648686984,-0.2370980256681417
unknown Alistipes [meta_mOTU_v2_6252],-0.4788672467392706,-0.4190473237455288,-0.6384921102014474,-0.5610573512267549,-0.3040541299653231
unknown Methanomicrobia [meta_mOTU_v2_6693],-0.4307145095924161,-0.4571347913344054,-0.5808247556705278,-0.5705217281134823,-0.295919024898471
Alistipes sp. An31A [meta_mOTU_v2_6154],-0.326532160237653,-0.4001565824601441,-0.4368020490843936,-0.4688099002835404,-0.2309650651345834
Veillonella parvula [ref_mOTU_v2_1042],-0.06522430813802843,-0.3239401644907076,-0.2168027730536063,-0.5219834597884851,-0.1259607101065522
Haemophilus parainfluenzae [ref_mOTU_v2_0358],0.01700424262839753,-0.3676210231360346,-0.1005651938492922,-0.5714065396883902,-0.09627355005484747
Roseburia inulinivorans [ref_mOTU_v2_4632],0.05693031631161698,-0.3530370773536079,0.01661804473945618,-0.5208900321525627,-0.08181931875441122
Faecalibacterium prausnitzii [ref_mOTU_v2_4875],0.03609385451550664,-0.2542491015054567,0.04967802183526755,-0.4010380050504732,-0.09403495128511988
unknown Clostridiales [meta_mOTU_v2_5978],-0.0917947035041898,-0.1931915822694376,-0.1508909013276246,-0.3751340716196848,-0.1758111958435843
unknown Clostridiales [meta_mOTU_v2_6808],-0.1847964967647093,-0.09830575450936294,-0.4070159537317903,-0.3924422422225678,-0.2507554561815393
unknown Clostridiales [meta_mOTU_v2_5669],-0.2131188341004752,-0.007844864962909889,-0.6269615045473632,-0.4349104430381425,-0.2753478114630765
