,FRA,AUS,CHN,USA,DEU
unknown Clostridium [meta_mOTU_v2_6792],-0.2228695523473645,0.3765087989053564,-0.09433527703216793,0.3376619922015669,0.07255865824393748
unknown Clostridiales [meta_mOTU_v2_6795],0.08585262801622484,0.27420208799332535,0.25461219591394,-0.4821338723389008,-0.08147014146994191
unknown Clostridiales [meta_mOTU_v2_6801],0.021459815270362448,-0.1565517417687854,-0.07358951360592947,-0.3422191050834211,-0.06612359774893495
unknown Clostridiales [meta_mOTU_v2_6807],0.47739431113283093,0.6291212974982638,0.6152243337873138,0.2652370544478435,0.2880673240961089
unknown Clostridiales [meta_mOTU_v2_6808],0.27195125251860475,0.21249669745816746,0.1001383679129475,0.05134351981946317,-0.6788368557636693
unknown Clostridiales [meta_mOTU_v2_6814],0.2112906851470182,3.608905650031975,-8.317215999143498,-0.8132676670202379,-0.28049643190764684
unknown Clostridium [meta_mOTU_v2_6816],-1.427823540984555,-2.0007817209455645,-2.3815333402119894,-4.559084984198726,0.714056897552819
unknown Clostridiales [meta_mOTU_v2_6819],0.3227112788279731,-0.38092296538592585,-0.18655596773248107,0.22143275636889204,-0.16200376285154316
unknown Clostridiales [meta_mOTU_v2_6823],3.309599142685647,-1.372821597429903,1.2374853430555781,-0.5781848134511147,3.952449139380974
unknown Clostridiales [meta_mOTU_v2_6832],-0.1943464263111041,0.5673780813568507,0.01906436040683257,-0.28757642859516164,-0.24666620623018076
unknown Clostridiales [meta_mOTU_v2_6834],-0.7307007988825109,-0.7525403678274225,-0.40338941775822335,-0.8153436568976744,-0.9599055027610515
unknown Clostridiales [meta_mOTU_v2_6852],-0.6514715812610223,-0.8040031393666993,-0.1383622247836538,-0.3327238149825362,-0.5131523812906966
unknown Clostridiales [meta_mOTU_v2_6856],0.21332058990468994,0.20534244456216122,0.2933724960621795,0.2227412588356703,-0.4639409724803816
unknown Clostridiales [meta_mOTU_v2_6867],6.243243376525012,-4.55507659727531,-0.9407816486464728,-7.588085907983968,8.122914251356816
unknown Clostridium [meta_mOTU_v2_6877],-1.9929148959787062,-2.9694022201315358,0.14243986231807604,-1.2743372921800855,-1.6199048577529265
unknown Clostridium [meta_mOTU_v2_6883],-0.4419311730146349,-0.46376331665906534,-0.5989464166216711,-0.29529928908292646,-0.32279326295330346
unknown Clostridiales [meta_mOTU_v2_6885],0.022591807862951896,-0.5881252872540239,0.20240614311932426,-0.17138427987223892,-0.392095215057358
unknown Clostridiales [meta_mOTU_v2_6891],1.5926228399024627,-0.35978173602723906,0.5256643153192844,1.1515756180724974,7.144747484918529
Clostridium sp. CAG:628 [meta_mOTU_v2_6892],-5.448713152549248,1.1263971713463121,8.39761800550519,-4.8330550472557015,-9.828990657817059
unknown Clostridiales [meta_mOTU_v2_6916],-0.13718966310113423,-0.2950680938829162,-0.33110005553579924,0.8199629399450847,0.04002468523549574
unknown Clostridiales [meta_mOTU_v2_6926],0.07207334573526047,0.4096031937979161,0.5231129097197194,0.21910339226870867,-0.7047252326837157
unknown Clostridiales [meta_mOTU_v2_6929],0.5313747165440255,0.010840093318519095,1.6255082031289554,-0.9251557448689471,-0.262806899450581
unknown Clostridiales [meta_mOTU_v2_6961],0.7762918246594079,-1.2631523458901128,0.520029123869401,3.2152814400291945,-2.4242511287536015
unknown Clostridiales [meta_mOTU_v2_6975],0.09609134718879453,-0.4687110775034835,1.026531928558441,0.21324851660741828,-0.13787351022992667
unknown Clostridiales [meta_mOTU_v2_6986],0.8473305677644509,-0.9881014015664995,1.496075722532047,-0.4078804210124307,-0.4317416115170136
unknown Clostridiales [meta_mOTU_v2_7014],-0.38173557245299605,0.1837270795580448,-0.05347897493752196,-0.4634376247698899,-0.16436720293251383
unknown Clostridiales [meta_mOTU_v2_7018],0.4549559015981277,-0.9905833703359654,0.1606221511455086,0.17151251584678207,-0.28674621464355177
Clostridium sp. CAG:798 [meta_mOTU_v2_7020],9.353269560023834,-4.926756426573954,8.747820415106819,-6.895360511242043,-2.0348625466848915
unknown Clostridium [meta_mOTU_v2_7026],-4.302926162588577,0.9505144824290603,0.0,-7.832474131969377,3.2955325870223113
unknown Clostridiales [meta_mOTU_v2_7031],-0.27702171938306464,0.37032054570674866,-0.33373556510879343,-0.20339576572728024,-0.4532017817185032
Clostridium sp. CAG:167 [meta_mOTU_v2_7056],-0.5352635378831341,-0.7959528561267479,0.0,-0.2830406052775647,-0.8733445940503533
unknown Clostridiales [meta_mOTU_v2_7058],-4.74829712736587,-3.3902249078565383,4.6253688570686045,-1.017749396062957,-2.3518732958293906
unknown Clostridiales [meta_mOTU_v2_7061],0.13012701077098932,-0.47785502133446656,0.08530933954662956,-0.2525921633702115,-0.013307044094803544
unknown Clostridiales [meta_mOTU_v2_7063],0.5914477563407878,-1.2111749629010955,0.0,-4.569138556830715,4.0754306977516634
unknown Clostridiales [meta_mOTU_v2_7066],0.754150396549667,3.3312266412268237,0.476783526802226,0.0720545723613526,-1.3420917550493048
unknown Clostridiales [meta_mOTU_v2_7067],1.048877056333195,-0.7203749271596305,0.4302852984862273,-0.3868264555551608,-2.8674573932900227
unknown Clostridiales [meta_mOTU_v2_7072],6.0226179964480515,3.895840278291214,0.0,0.3145166636083925,-1.1296994057966518
Clostridium sp. CAG:411 [meta_mOTU_v2_7074],4.658256650870216,0.8866736199387297,-7.065857973243586,-2.067487273431299,-7.258712422486129
unknown Clostridiales [meta_mOTU_v2_7076],-0.9525261242156855,-0.6172596088760027,-0.18581109786358496,-1.8367675136445545,-0.33064246346060955
unknown Clostridiales [meta_mOTU_v2_7083],2.553060891064444,-4.785761705042805,-0.759628348732214,-4.57237069273474,1.5821312714355162
unknown Clostridiales [meta_mOTU_v2_7087],-0.026830009311131775,-2.689893616240063,0.0,-2.9671531817706835,-5.883763872225501
unknown Clostridiales [meta_mOTU_v2_7093],-0.09395193953312564,-0.11160852838603486,0.27411212926444417,0.2862231347242883,-0.7175980442138732
unknown Clostridiales [meta_mOTU_v2_7097],-2.0435599862362626,-0.556149464084644,-0.4510490314968152,-0.049945794665045895,-0.0868638442309475
unknown Clostridiales [meta_mOTU_v2_7104],-0.11201176157410231,-0.25337183938579333,0.2881454665533649,-0.4106991845422101,0.1975106549021559
Clostridium sp. CAG:452 [meta_mOTU_v2_7118],-2.3800973990244945,0.7021433595151141,0.48557901223664146,0.5232156425935344,-3.481910823406346
unknown Clostridium [meta_mOTU_v2_7123],-1.9699665058149947,0.31386438701187025,0.0,-1.567312418765212,-2.8530256536257514
unknown Clostridiales [meta_mOTU_v2_7124],-0.14646141322670125,0.9290518972935828,0.5432845740004986,0.5814618551022281,-0.23922982801150994
unknown Clostridiales [meta_mOTU_v2_7130],-0.43322993762650785,-0.07275518071796583,-0.012400698213867578,0.06089228437263383,0.03271928659724388
unknown Clostridiales [meta_mOTU_v2_7138],-0.3411628312427517,1.5705489189123778,-3.6488911330387754,0.6165708355734036,-0.9980620927214563
unknown Clostridiales [meta_mOTU_v2_7145],-0.3006809822991432,-0.5409516032912816,0.0,1.0974023357351754,-1.0014743947327176
unknown Clostridiales [meta_mOTU_v2_7148],-0.388610591682248,2.591513610571919,0.015522800118056068,-2.947441172678541,-0.7692630634141082
unknown Clostridiales [meta_mOTU_v2_7149],-0.3004363663750187,0.1455992539544546,-0.014905268170604558,-0.7766068260916583,-0.029741162797117582
Clostridium sp. CAG:413 [meta_mOTU_v2_7152],0.7092401704683766,8.776668790549415,9.064570534335067,-0.3908383610624746,9.315603759849877
unknown Clostridiales [meta_mOTU_v2_7153],0.2565856566351794,-0.21989122399133976,1.0396590182058176,-0.41786895761467946,-0.012006678187168163
unknown Clostridiales [meta_mOTU_v2_7156],0.37213722839654473,0.5181478860067621,0.2645906816135213,-0.6605164228894385,0.1396708270594491
unknown Clostridiales [meta_mOTU_v2_7157],0.1357922265468403,-0.7568458237645537,0.04535975443482165,-0.308002912164401,-0.8510946065380649
unknown Clostridiales [meta_mOTU_v2_7158],-0.3546613777580738,0.66600680355028,-0.2884634171896776,0.4474762152091971,-1.1464057898611903
unknown Clostridiales [meta_mOTU_v2_7173],-1.4727963743917076,-0.32818677949025954,-0.947945624641946,-3.8827871728665873,-0.8204595310490017
unknown Clostridiales [meta_mOTU_v2_7180],-0.11125800724593482,-0.05554638149768465,0.07781740074605725,-0.949176895749793,-0.4166631058129129
Clostridium sp. CAG:302 [meta_mOTU_v2_7183],-0.2636946935419351,-1.549708169622848,-0.8160259058239294,-1.0457619113739982,-1.3489082400219425
unknown Clostridiales [meta_mOTU_v2_7186],-0.2705600032654871,-0.39263046681725733,-0.5791836887300956,-0.45196236642647314,-0.48620295444181494
Clostridium sp. CAG:226 [meta_mOTU_v2_7187],0.3572844846269527,-0.22943902448574072,0.8523774059228995,-0.36077814840896405,0.031045530912334307
unknown Clostridiales [meta_mOTU_v2_7188],0.4511340542640436,-0.07228812629369408,2.0265226313791853,-2.3298321534455813,1.5630519904871178
unknown Clostridiales [meta_mOTU_v2_7192],-0.1766013285155683,-0.005711231735181954,0.9883681761618632,-0.482826759116481,-0.5119761456314578
unknown Clostridiales [meta_mOTU_v2_7200],-0.2652737936406879,0.019626575193191442,2.9126432835843836,-7.162781297651865,0.5120023976402859
unknown Clostridiales [meta_mOTU_v2_7202],-1.2421510296531988,-6.6201221745676015,0.0,0.0,-5.956207604022513
unknown Clostridiales [meta_mOTU_v2_7209],0.4048513471559012,0.3540202452358354,0.651621094597381,0.04057674323950522,-0.25403847420959735
unknown Clostridiales [meta_mOTU_v2_7230],1.816802060117011,0.8239723535573802,2.431196983818218,-0.9454716329705697,-0.6474725429276926
unknown Clostridium [meta_mOTU_v2_7253],1.1601346686218,-0.6179469650857863,2.7752005631850603,-0.3417363696957736,0.4828498098984211
Clostridium sp. CAG:451 [meta_mOTU_v2_7262],-0.37515813627305405,0.00899379617412599,-1.732221024877136,-0.569861935393094,-0.008080484709873659
Clostridium sp. AT4 [meta_mOTU_v2_7263],-0.8958674689049833,-0.9231213213158131,0.4582758019892328,0.9754405127106835,-0.188719162723892
unknown Clostridium [meta_mOTU_v2_7266],2.929827484041022,-0.031336673587887276,1.3311562600724898,-0.8477876991420512,-0.7116379455900752
unknown Clostridiales [meta_mOTU_v2_7281],-0.2086457031373019,0.37485156157756094,0.39216426031909357,0.006193075977083851,-0.5014533488429542
unknown Clostridiales [meta_mOTU_v2_7298],0.38578226510129454,-0.30540151043371466,0.3209004855270017,0.5058386016945544,-0.22598952721236465
unknown Clostridiales [meta_mOTU_v2_7306],0.11218886582248189,-0.7299385973715493,0.4932702228750916,0.2657567234471454,-0.14084399942018067
unknown Clostridiales [meta_mOTU_v2_7317],-0.2572280234338358,-0.627330086465796,0.019724128550189235,-0.36703814675185065,-0.49845968037336963
unknown Clostridiales [meta_mOTU_v2_7320],-2.1631314498644887,2.0719837292499026,-0.39799575965992595,-0.33800381393853485,-1.2876770468253227
unknown Clostridiales [meta_mOTU_v2_7323],-1.0837907824790083,1.9221306696898388,5.203559774128131,-1.457151773224961,-1.4569838257482282
unknown Clostridiales [meta_mOTU_v2_7337],0.8023533238995721,0.5042181840936699,0.6572989047294566,0.4346501130616822,-0.27194067025926216
unknown Clostridiales [meta_mOTU_v2_7355],-0.40246295165934587,0.11801227256727032,0.9126045968449441,-0.505964610844094,-0.9276348127059677
unknown Clostridiales [meta_mOTU_v2_7356],-1.1035006803411571,-0.7485413655677018,-1.9693802447164632,-1.0290268266879856,-0.7686395133857014
unknown Clostridiales [meta_mOTU_v2_7359],1.6142920097586746,0.7291543325921523,-8.221324435974752,0.18683807467747116,0.8174537238713953
Clostridium sp. CAG:448 [meta_mOTU_v2_7377],0.0276601798315248,0.014479355888042278,-0.9149616300231127,-1.6666806505430483,0.3313909990329771
unknown Clostridium [meta_mOTU_v2_7389],-2.8014737207471327,-0.39556430511232676,-5.567894341160184,8.329912440520328,-4.604067986276279
unknown Clostridiales [meta_mOTU_v2_7415],-0.49414304119649977,-0.43355226210623066,0.12004427152596442,0.015088712084455835,-0.31835770615629677
unknown Clostridiales [meta_mOTU_v2_7440],0.3353802378784927,-0.663740693695333,0.002207496935211495,0.49153493876009513,-0.05783124052637589
Clostridium sp. CAG:217 [meta_mOTU_v2_7451],-0.6889567634674592,-0.06882345336718299,-1.0725583943530355,-1.6105267755882657,-0.22209934789248198
unknown Clostridiales [meta_mOTU_v2_7455],-0.19456424341622114,-0.3332964980269404,0.6521744005954275,0.046618160018793375,-0.23923246267911935
unknown Clostridiales [meta_mOTU_v2_7462],0.6139335746648076,-2.8863643971419304,5.300018386571454,0.056472619193039364,0.5659422806239718
unknown Clostridiales [meta_mOTU_v2_7467],-0.9101752378086232,2.4419129506390327,0.0,-3.727777989963071,0.31213324251474717
unknown Clostridium [meta_mOTU_v2_7468],-1.083757648584271,-5.089244415929457,7.205056992611263,-0.7765868433162364,-0.30969545762263095
unknown Clostridium [meta_mOTU_v2_7480],1.0959857370530752,0.9012374191860157,-3.169593293183917,1.2256706436859055,0.2599837002756882
unknown Clostridiales [meta_mOTU_v2_7527],0.033451737830361594,-0.6729936889130146,0.2052967410313027,-0.28304198647939316,-0.5027457712514902
unknown Clostridium [meta_mOTU_v2_7530],-0.5382385127808922,-0.09712837069543667,-0.9635635807853999,-0.45277756940327585,-0.4657407415423709
unknown Clostridiales [meta_mOTU_v2_7531],-0.8096198857500427,-0.5300513515846772,-0.1981234266828782,0.46093598029910776,-0.9103331006056532
unknown Clostridiales [meta_mOTU_v2_7541],-0.7067550515538201,-2.2184916775799515,-0.7342805442397378,2.1837494561916575,-0.424196913499312
unknown Clostridiales [meta_mOTU_v2_7546],0.2014954245974936,0.14893444456677596,0.29667824786456887,-0.40103284770062153,0.019553606808907276
unknown Clostridiales [meta_mOTU_v2_7550],-4.134467593227184,-1.8255504700695964,-0.04556703129752293,-0.46952859667307045,3.587173353972174
unknown Clostridiales [meta_mOTU_v2_7553],2.6309491397347777,1.5795116507883673,2.727339115539774,2.1225177417489425,0.6392453545263184
unknown Clostridiales [meta_mOTU_v2_7561],-0.07245306434271725,0.17818114887601766,0.8402291778666164,-0.5803249800715466,0.06952344717113945
Clostridium sp. CAG:492 [meta_mOTU_v2_7568],-2.187544541827954,-0.43636864872143555,-1.603458210092679,0.2802487146061239,-3.421155792939558
unknown Clostridiales [meta_mOTU_v2_7590],-0.8321214885556518,-1.159994106669341,0.5835268767272375,-0.4932671406472693,-0.49559408155089457
unknown Clostridiales [meta_mOTU_v2_7600],-0.9306342283859639,-3.805771918940289,-1.7155958268578804,-2.823056706099969,-1.06026558180006
Clostridium sp. CAG:1193 [meta_mOTU_v2_7613],-0.7509507001176825,-0.29769337396633055,2.831202653365933,-5.92012867779999,-1.5170062623265164
unknown Clostridiales [meta_mOTU_v2_7620],-0.6020640405304292,-4.278225069074992,-0.9310027593907613,-1.2089909200515159,-0.656754169076633
Clostridium sp. CAG:433 [meta_mOTU_v2_7638],-0.7035191558387321,-1.4155094254422433,-0.0322909751148277,-0.20535924204327038,-1.9178362948199776
unknown Clostridiales [meta_mOTU_v2_7643],-0.04434599732197064,-0.2820072827927831,1.1337389112553389,0.4220159861987973,-0.4295461288811584
unknown Clostridium [meta_mOTU_v2_7645],1.1148304451638928,-1.238938869112161,5.512027526795034,-0.7452264098024024,0.07505779548032088
unknown Clostridiales [meta_mOTU_v2_7682],-0.39428684596167596,-2.1034443205324944,-1.0310271963776314,-1.582449149583657,-0.1734752867786966
unknown Clostridiales [meta_mOTU_v2_7684],1.0135107739707667,2.218790056768489,0.0,-2.7559726648819733,-0.05410733405531154
unknown Clostridiales [meta_mOTU_v2_7685],-8.734473439585239,0.5384361685145773,-2.212128441647513,0.0,-8.881524483186068
unknown Clostridiales [meta_mOTU_v2_7697],-2.0004915817775846,-0.17247753213709593,0.0,-1.305582771900342,1.51236062243132
unknown Clostridiales [meta_mOTU_v2_7702],-0.4155556240769833,1.7222179475819335,6.551597434405444,-0.08638384387796982,-1.0911706857403125
unknown Clostridiales [meta_mOTU_v2_7707],0.3439986296831208,-0.28645900136951497,1.5410873724431404,-0.6955733079844535,-0.1980771107236059
unknown Clostridiales [meta_mOTU_v2_7717],0.19428674558682602,0.2859783319670548,-0.9879044312648988,0.2623371750927532,-0.9538660982322025
unknown Clostridium [meta_mOTU_v2_7721],2.0846198618841054,-1.2120627276035272,-0.8546954235119006,-0.4985190753112452,-0.37946427748867784
unknown Clostridiales [meta_mOTU_v2_7731],-7.787412614098923,-5.809275710707512,2.5863209993126564,-6.128874853646785,0.0
unknown Clostridiales [meta_mOTU_v2_7735],-1.601642612402138,0.5381840954169075,1.4197062480574587,0.6370147500679977,2.2496559600747865
unknown Clostridium [meta_mOTU_v2_7749],-1.9648403752741395,-0.001251849309610975,-7.195873662657876,-9.953239208016319,0.3081876712573468
unknown Clostridiales [meta_mOTU_v2_7752],1.7082280600556103,-2.1949170451224997,1.3268248776199227,-3.0078154750739863,0.0
Clostridium sp. CAG:138 [meta_mOTU_v2_7765],0.812173707738415,0.7629598766286172,0.3446903260739296,-0.13682646512692376,0.26982238736181596
unknown Clostridiales [meta_mOTU_v2_7769],0.2841534060214226,0.23783108982908807,-0.03248330713812564,0.3291637720184539,-0.33599600722261336
unknown Clostridiales [meta_mOTU_v2_7778],0.39273057600394345,-0.8077158496142527,1.116376314941645,0.25782025141267084,-0.198733244622046
unknown Clostridiales [meta_mOTU_v2_7781],-0.35956775398885554,-0.004265199376671802,0.0,0.06082559106183183,-0.06939277702946
unknown Clostridiales [meta_mOTU_v2_7782],-0.7456528017110458,-0.5507453197320418,-0.0450675228759394,-0.46728763850901345,-0.1960092838023595
unknown Clostridiales [meta_mOTU_v2_7784],0.4972653889430454,1.8556203411732355,1.7949347692500996,0.22685467085918098,-0.04247432397216855
Clostridium sp. CAG:230 [meta_mOTU_v2_7788],-1.1192894608136754,-0.9368692861374406,-1.2769880583841484,0.29266576983612147,-0.6149586821969173
Clostridium sp. CAG:1193 [meta_mOTU_v2_7789],-2.62998292311174,1.1119465406382076,0.0,-5.0446878878816275,-4.51070614856793
unknown Clostridiales [meta_mOTU_v2_7795],-2.239815757985161,-0.6457171141746905,-0.14565240479382702,-1.2373769116711664,0.28342165207018155
unknown Clostridiales [meta_mOTU_v2_7800],0.11229391027685232,0.3617770317574571,0.022791599842507893,0.502780795023769,-0.32805981790965966
Fusobacterium nucleatum s. vincentii [ref_mOTU_v2_0754],9.11645107944398,1.7785358015745256,2.677329525563369,3.8739665742200433,8.489103520306765
Fusobacterium nucleatum s. animalis [ref_mOTU_v2_0776],1.989301504133925,2.5465099377328926,1.8416701717960446,2.7227748019833236,2.904348419495859
Fusobacterium nucleatum s. nucleatum [ref_mOTU_v2_0777],8.463725811934944,7.712099858929385,4.8316984362782485,8.291101963083019,8.101906895937997
Fusobacterium ulcerans [ref_mOTU_v2_1396],-0.5231434482859747,2.3216865702214307,0.21957717815444155,1.366288248077364,4.665818297994228
Fusobacterium sp. oral taxon 370 [ref_mOTU_v2_1403],9.333570773359883,8.384061692565831,5.885867759242608,7.534754266265242,9.384811053597726
Fusobacterium gonidiaformans [ref_mOTU_v2_1404],6.835935242942319,8.045063458758563,7.6668967500643035,2.7332640000461836,3.6418568036123826
Fusobacterium mortiferum [ref_mOTU_v2_4310],4.619797229928842,0.6990725723225726,0.527604536560772,-0.5305505943679414,4.773922213573259
Fusobacterium varium [ref_mOTU_v2_4311],7.245586422854139,6.741160033464707,2.194783855656252,1.0168984607815297,8.38403412984717
unknown Fusobacterium [meta_mOTU_v2_7372],-5.082380479615882,6.316560789753888,0.6345311378060163,1.8144933724421062,-8.312199925138685
Streptococcus anginosus [ref_mOTU_v2_0004],0.6185919177544221,-0.3471412009988182,1.016497884069846,-0.2680740901636156,-0.011191750090565833
Streptococcus constellatus/intermedius [ref_mOTU_v2_0143],0.6047089872055409,0.2892851541040091,0.9516835527710565,0.7287055133949174,0.09310613126514511
Streptococcus parasanguinis [ref_mOTU_v2_0144],0.06854704711560444,-0.3311019055199438,0.1675057879377988,0.36120941779908655,-0.29484468461780367
Streptococcus sp. HSISM1 [ref_mOTU_v2_0145],0.21226797241874706,-0.20175794304234707,0.043219675147652126,0.17002147961622605,-0.6380174489846091
Peptostreptococcus anaerobius [ref_mOTU_v2_0148],3.2055562278851335,2.1287102413016736,2.1753075034850458,8.409746448876227,8.116503547925529
Streptococcus vestibularis [ref_mOTU_v2_0198],-0.059916741006945884,0.15886910389900066,0.4232927709348928,-0.018004895601411164,-0.391118403653687
Streptococcus salivarius [ref_mOTU_v2_0199],-0.9796289679866161,-0.6237188091947292,-0.24809887901105654,-0.014213405652352407,-0.48190754864166063
Streptococcus thermophilus [ref_mOTU_v2_0219],-0.6279930724367473,-1.1517941310396225,0.26502848087654307,-0.2698213982829625,-0.1077487640073409
Streptococcus sp. [ref_mOTU_v2_0261],-2.144326775408693,1.0473512506784566,0.697678907963347,1.3159761836233983,1.3753313948877945
Streptococcus sanguinis [ref_mOTU_v2_0279],-0.23392897557730663,-0.2599643401022984,0.31366022113442504,0.32528195657351944,-0.3400161537128099
Streptococcus mutans [ref_mOTU_v2_0289],-0.43976192144297777,-0.5890905649679326,0.5335583227048737,-0.1731747509133541,0.1525290240463537
Streptococcus anginosus [ref_mOTU_v2_0351],1.0546060009953493,-0.03025252969950465,2.1989244970081625,2.2134097805566633,1.4940401030926704
Streptococcus oralis [ref_mOTU_v2_0356],0.2591713060031182,-0.011919349806399637,0.5079276912875468,0.7177189191017437,-0.3289267585552178
Streptococcus sp. [ref_mOTU_v2_0416],0.31366259320073553,-1.0000977714174688,1.3618622227542891,2.7191909990769982,1.7052824318830062
Streptococcus salivarius [ref_mOTU_v2_0656],-0.24899388977626913,-0.008714876268955507,0.3736193763567126,0.25880448078425644,-0.19266027917685413
Streptococcus anginosus [ref_mOTU_v2_0687],0.6084692742737818,-0.5371468931334231,1.3427431984668736,0.3217931171541739,-0.06533586671602443
Streptococcus equinus [ref_mOTU_v2_0793],-3.151113719732173,3.223638247471552,2.129751618238398,7.999211687990501,6.559886318202084
Streptococcus sp. 2_1_36FAA [ref_mOTU_v2_1399],0.08515091076192682,-0.2512232050267773,0.42361004863472473,0.3071014907699716,0.3737820094763453
Streptococcus australis [ref_mOTU_v2_1524],-0.09687939293560532,0.01582785134616138,0.27597392808762855,0.07610519606348198,-0.4871748937285876
Peptostreptococcus stomatis [ref_mOTU_v2_4614],1.8195113287219726,1.7828547374944073,1.8066666995517853,2.2109730575185615,3.335406305018294
unknown Streptococcus [meta_mOTU_v2_5642],0.1705902897920506,-0.48517891951803094,-0.011185066478489603,0.29748312785018705,-0.5002477885111443
Enterococcus faecalis [ref_mOTU_v2_0116],-0.3840634495754536,0.6298114360339628,0.8810782430747537,-0.28444034368780713,-0.30723630526763657
Lactococcus lactis [ref_mOTU_v2_0182],0.08397825435937634,-0.33801846889710596,-0.1493460014907928,0.23293352834865644,-0.3063453432438834
Ruminococcus gnavus [ref_mOTU_v2_0280],0.3883438519449829,-0.48722912525010287,0.7892683258563267,0.9291218039615003,0.34092198131136797
Ruminococcus lactaris [ref_mOTU_v2_0281],-0.2929285486122035,0.16217143207747053,0.05920784285259284,-0.42634721347666726,-0.45344798608278136
Coprococcus sp. [ref_mOTU_v2_0303],-1.1861975597728307,-0.3680238646080607,0.8320942675146155,0.28123446198562085,1.6083631553492754
Lactococcus lactis [ref_mOTU_v2_0371],-0.10704779352763794,-0.0034708218683121572,6.139237059586682,0.29310681953184314,-0.12307960574152865
Enterococcus faecium [ref_mOTU_v2_0372],-0.17232250031008967,0.011016766830213243,1.0598006088712193,-7.0353011921285535,-0.7660641625392337
Acidaminococcus intestini [ref_mOTU_v2_0391],0.6849622000693438,1.065548019519392,1.1728990472242078,0.7266372837078121,0.2550621697666582
Anaerococcus obesiensis/vaginalis [ref_mOTU_v2_0429],1.8005977779481093,2.096825731583257,2.7137238163368185,1.8758528185645922,1.1138716546187624
Enterococcus durans [ref_mOTU_v2_0598],0.29963507785465104,0.12154351231178673,5.7720541697870775,-5.799177318730903,-1.7971275576951324
Enterococcus faecium/hirae [ref_mOTU_v2_0654],0.19952949246365392,-2.7115867008066967,7.93317979478136,6.189422098088569,-0.565976652919062
Ruminococcus torques [ref_mOTU_v2_1376],0.5296556966139159,0.9647893322698522,0.7672471826512446,0.6862569305467074,0.8821515121801768
Ruminococcus bicirculans [ref_mOTU_v2_2358],-1.2866427450331583,-0.544766021311605,-1.0575725863574243,0.7782003301219822,-0.13198327657542652
Ruminococcus champanellensis [ref_mOTU_v2_3773],-2.381590268046141,-2.7446194331820806,5.533487016715373,-2.12475270228342,-3.838628455445239
Ruminococcus callidus [ref_mOTU_v2_4209],0.3640840633261595,-1.3280639284229823,-0.2020077090745227,0.021741136971808572,0.0036315451006867505
Coprococcus eutactus [ref_mOTU_v2_4210],0.1360954695615142,-0.3716911788939612,-0.4067434275643933,-0.2089518864424349,-1.1806162677749699
Coprococcus comes [ref_mOTU_v2_4313],-0.6050332557010414,-0.6392785928661189,-0.7081952812564403,-0.10079113141478668,-0.16012656615196708
Acidaminococcus fermentans [ref_mOTU_v2_4591],0.2192908817454473,1.1838928912812374,4.913151392868283,5.796560465431956,6.467091733213671
Ruminococcus torques [ref_mOTU_v2_4718],-0.22227540575284177,0.4856289298841725,-0.32098666704772505,0.07195390811235125,-0.006323254491515051
Ruminococcus bromii [ref_mOTU_v2_4720],-0.9019000834057191,0.16095033466208442,0.03160732445530723,-0.22145124291334106,-0.55094462462388
Coprococcus catus [ref_mOTU_v2_4874],0.005023085735985866,-0.1752856631740416,0.3647169786626101,0.19995098400843236,0.00379819231985401
unknown Coprococcus [meta_mOTU_v2_5379],-1.1023198635052225,-0.46404901863346204,-0.7178362530380236,-0.21372227639584374,-0.942951315780431
unknown Ruminococcus [meta_mOTU_v2_5392],-1.1298144518050304,-1.859039691785517,4.866862986618711,-0.33529452131875104,-0.5875295217682339
Ruminococcus sp. CAG:177 [meta_mOTU_v2_5453],-0.102968627368905,1.3014458725656208,0.915357329134797,-1.0740929926376657,-0.4985136697380419
unknown Ruminococcus [meta_mOTU_v2_5630],-0.6280951408450015,0.12101881374226053,-6.812445704177447,-0.6314315673015933,-4.009263053487171
Ruminococcus sp. CAG:254 [meta_mOTU_v2_5967],-1.3398942068700714,-0.6839891121848609,-2.604765988436683,0.011498625881249502,-0.6253990110277252
unknown Ruminococcus [meta_mOTU_v2_6152],-0.4804934544659787,-0.06890289993130772,-0.3505490660692594,0.33878093135548504,1.873834528329903
unknown Coprococcus [meta_mOTU_v2_6257],-7.871167687770935,-3.84087461140623,-8.255529246390916,-7.001222827705492,-10.417850517689601
Ruminococcus sp. CAG:382 [meta_mOTU_v2_6530],-0.6800879592858244,1.3070893265067802,0.0,-1.8175832050227996,-0.8273711236433599
Ruminococcus sp. CAG:177 [meta_mOTU_v2_6664],0.24258028416412714,1.0751258576023126,0.74654957538168,-0.08466566064689296,0.6296861669634941
unknown Ruminococcus [meta_mOTU_v2_6724],-1.2889418988378871,-2.0787082464290716,0.0,-8.525883148365303,-1.8656277360317706
unknown Ruminococcus [meta_mOTU_v2_6727],-1.7083960468626724,8.858665171193863,4.5801866104421745,-3.095295428520897,-8.287467850120347
Staphylococcus sp. CAG:324 [meta_mOTU_v2_6946],-0.1009701756341137,0.622011716649407,-7.138532881513157,-2.528357498098665,-0.343485559395317
unknown Ruminococcus [meta_mOTU_v2_7048],1.4152107318210536,-2.2050948570933198,-2.2303891058475305,-2.1338271397112427,5.026612279645658
unknown Ruminococcus [meta_mOTU_v2_7159],0.0,-7.167601124974336,5.8233960943171645,-7.252677575601094,-7.944291939759298
unknown Ruminococcus [meta_mOTU_v2_7275],0.4755369867997459,-0.6926215973508727,-0.08538925196409863,-0.5392186531311856,-1.745547477405653
