,FRA,AUS,CHN,USA,DEU
unknown Clostridiales [meta_mOTU_v2_6814],0.5589412574522568,0.017200057519829656,0.09650810721155154,0.9890979978530957,0.9905576342656008
unknown Clostridium [meta_mOTU_v2_6816],0.6755663912906745,0.16664727589225692,0.11199967669763398,0.004049991359982465,0.7650779812689869
unknown Clostridiales [meta_mOTU_v2_6819],0.5655954126052409,0.2688677859795249,0.5409940182214765,0.889290830407718,0.8712361208020206
unknown Clostridiales [meta_mOTU_v2_6823],0.06757080791389125,0.4187214404032398,0.4267871845859571,0.31627256269903437,0.030258257920959535
unknown Clostridiales [meta_mOTU_v2_6832],0.2967605439357086,0.031304077108888384,0.7098713626922457,0.28268752020882115,0.31082500624528686
unknown Clostridiales [meta_mOTU_v2_6834],0.263147667593304,0.5752564515726747,0.4132464900765127,0.0005302841717093911,0.057545912053657104
unknown Clostridiales [meta_mOTU_v2_6852],0.0014834846317190223,0.14284984696278882,0.0010340827911756857,0.23257392291218681,0.006675799272547731
unknown Clostridiales [meta_mOTU_v2_6856],0.7221951894945968,0.004203518201975187,0.4506481303748453,0.724357569467823,0.936373848820551
unknown Clostridiales [meta_mOTU_v2_6867],0.283351750824378,0.3928317427107906,0.39705847915046255,0.1552987085094556,0.08070222238968358
unknown Clostridium [meta_mOTU_v2_6877],0.08964751809281427,0.058132412718601256,0.4589348799761095,0.009198037840683954,0.3415362414381993
unknown Clostridium [meta_mOTU_v2_6883],0.057565753522172705,0.5670544342053665,0.12476894239686843,0.43462003275422434,0.30190000007277307
unknown Clostridiales [meta_mOTU_v2_6885],0.8759619497192052,0.08996695973152322,0.9472189439599853,0.7675726123290245,0.4636691182989704
unknown Clostridiales [meta_mOTU_v2_6891],0.3138995784897173,0.6641190082213049,0.6024985927293001,0.09568148895336338,0.04283315417121729
Clostridium sp. CAG:628 [meta_mOTU_v2_6892],0.3681176800390846,0.402140152383735,0.08385281812501416,0.31731050786291415,0.022968109623328556
unknown Clostridiales [meta_mOTU_v2_6916],0.12574754983487368,0.4996732881536662,0.6338451738820272,0.39023235153265146,0.8186878039846399
unknown Clostridiales [meta_mOTU_v2_6926],0.7751789671689201,0.010310306601220584,0.840574807061687,0.6262763335594448,0.03692031893245333
unknown Clostridiales [meta_mOTU_v2_6929],0.04154506088150184,0.004377017303333626,0.06967888716100125,0.1007525892891963,0.7193568669349998
unknown Clostridiales [meta_mOTU_v2_6961],0.8314181404510451,0.7560667729413371,0.8310400525510129,0.3849760950397283,0.6168834037446883
unknown Clostridiales [meta_mOTU_v2_6975],0.30889039572217025,0.3820042489643566,0.10448472832648988,0.6229640598693313,0.2588949996678026
unknown Clostridiales [meta_mOTU_v2_6986],0.14507876908133638,0.4824570289053258,0.45046250066440396,0.1627214087179557,0.8128264813699976
unknown Clostridiales [meta_mOTU_v2_7014],0.13830318688756088,0.4568523149340903,0.11596476323173611,0.013952261834721534,0.14859352491173747
unknown Clostridiales [meta_mOTU_v2_7018],0.6487475084001373,0.12922643351549232,0.072728299991212,0.20964591361878016,0.07622055379157414
Clostridium sp. CAG:798 [meta_mOTU_v2_7020],0.12753481964689567,0.19225957987651,0.0328339302853199,0.31731050786291415,0.2851357408307179
unknown Clostridium [meta_mOTU_v2_7026],0.351273192470687,0.05926786705472917,1.0,0.08030938256133965,0.2294853560141633
unknown Clostridiales [meta_mOTU_v2_7031],0.041012501270130314,0.025936993280614842,0.020264836462964144,0.262055516484761,0.055829419008449524
Clostridium sp. CAG:167 [meta_mOTU_v2_7056],0.4489181292679859,0.4038910805446776,1.0,0.03418586782614563,0.07184225030843351
unknown Clostridiales [meta_mOTU_v2_7058],0.22062442385404102,0.48586090625769895,0.39297080762895664,0.9679172809837241,0.9905576342656008
unknown Clostridiales [meta_mOTU_v2_7061],0.7725739435824714,0.8487500186308593,0.10748709056514504,0.13234916262396898,0.24496155785817075
unknown Clostridiales [meta_mOTU_v2_7063],0.17867048293189802,0.748816283583451,1.0,0.6110362013506178,0.31731050786291437
unknown Clostridiales [meta_mOTU_v2_7066],0.6652194075143136,0.00018075354547044325,0.5343111608080424,0.798137105322447,0.4043629377480882
unknown Clostridiales [meta_mOTU_v2_7067],0.8428874047644214,0.6261114138380393,0.7488622389202032,0.4639072092444225,0.12615776329913847
unknown Clostridiales [meta_mOTU_v2_7072],0.283351750824378,0.07836762103745369,1.0,0.3939204049380566,0.41224062186145716
Clostridium sp. CAG:411 [meta_mOTU_v2_7074],0.283351750824378,0.6751296406457568,0.24174825915237164,0.18257466440435177,0.15556599427132706
unknown Clostridiales [meta_mOTU_v2_7076],0.03349806300302245,0.8260028983707325,0.020051177976454507,0.014149670548381118,0.44576313118820776
unknown Clostridiales [meta_mOTU_v2_7083],0.1616710404623567,0.3928317427107906,0.39705847915046255,0.16061074797389419,0.39657601624969274
unknown Clostridiales [meta_mOTU_v2_7087],0.9303244570172806,0.7372082143111616,1.0,0.5449223469420654,0.31731050786291437
unknown Clostridiales [meta_mOTU_v2_7093],0.2949211059048765,0.026896176912117105,0.4770713870281885,0.5789734782682721,0.0008882376521924067
unknown Clostridiales [meta_mOTU_v2_7097],0.559410316083924,0.5753682569553933,0.22586088186670528,0.13157227444855912,0.23805871069526952
unknown Clostridiales [meta_mOTU_v2_7104],0.24303279613535111,0.9396855598407817,0.2995544418482966,0.3924981975651851,0.009969182424461934
Clostridium sp. CAG:452 [meta_mOTU_v2_7118],0.08040713490037002,0.00047588996195191836,0.7488622389202032,0.5334187453733575,0.017356815043739676
unknown Clostridium [meta_mOTU_v2_7123],0.9148435079212791,0.23198411827347964,1.0,0.9688706013896744,0.5474300119895966
unknown Clostridiales [meta_mOTU_v2_7124],0.623495072591647,0.37166537287401424,0.6930662125524205,0.5769799832916476,0.1352701174494132
unknown Clostridiales [meta_mOTU_v2_7130],0.026892673241844613,0.21748881020544997,0.8658955337408707,0.593911100574907,0.6498230361172037
unknown Clostridiales [meta_mOTU_v2_7138],0.2420489671998559,0.38652175271006217,0.17618623095714891,0.7088434591705577,0.07712431181504478
unknown Clostridiales [meta_mOTU_v2_7145],0.43700958274232815,0.8875580421844953,1.0,0.5751092021019462,0.5038288203494257
unknown Clostridiales [meta_mOTU_v2_7148],0.7848503927686455,0.002918767473166933,0.8310400525510129,0.012977839116731161,0.8034380260994956
unknown Clostridiales [meta_mOTU_v2_7149],0.4463785168121338,0.4637318236296758,0.4404550177148525,0.1975013921729737,0.4094349934011917
Clostridium sp. CAG:413 [meta_mOTU_v2_7152],0.3590008944670747,0.04077714385734848,0.13589419779590187,0.3244390865275928,0.08070222238968358
unknown Clostridiales [meta_mOTU_v2_7153],0.55222514318142,0.9149903373202303,0.4471653945672349,0.24213438083719963,0.0790420353522129
unknown Clostridiales [meta_mOTU_v2_7156],0.18377717940626537,0.8825377610619634,0.5059669851301218,0.15394151495569727,0.040860912808627935
unknown Clostridiales [meta_mOTU_v2_7157],0.5791281107872861,0.6783680577877476,0.47753249398124686,0.018554460016536198,0.01771939828965412
unknown Clostridiales [meta_mOTU_v2_7158],0.013157597614745923,0.042118179177775515,0.17337281782717273,0.9529724349017061,0.041389404009149304
unknown Clostridiales [meta_mOTU_v2_7173],0.36360333157936076,0.9481941996472852,0.9503961414997183,0.0006945954009096958,0.30065402836040733
unknown Clostridiales [meta_mOTU_v2_7180],0.8149281918178679,0.044351322515750725,0.6998882324003144,0.10527799399193034,0.2539216703508441
Clostridium sp. CAG:302 [meta_mOTU_v2_7183],0.6709336716355104,0.04091368405625955,0.3685404190569451,0.14125459910870689,0.056843054169388084
unknown Clostridiales [meta_mOTU_v2_7186],0.10190445101758072,0.1499010799445374,0.020963170890401384,0.029905802781131016,0.27136933829971055
Clostridium sp. CAG:226 [meta_mOTU_v2_7187],0.12488749411817038,0.014257616041891592,0.1349239464826554,0.046766041056476276,0.46435046547581105
unknown Clostridiales [meta_mOTU_v2_7188],0.7692887476470691,0.15893290498234391,0.4963161684734655,0.26850622023061754,0.6874951551035569
unknown Clostridiales [meta_mOTU_v2_7192],0.9742615993449347,0.04692455613231135,0.445251611899091,0.0755718720824202,0.9891151551006603
unknown Clostridiales [meta_mOTU_v2_7200],0.6997374038989139,0.6787277201729223,0.4664187036153927,0.042428704105885846,0.5965889565919018
unknown Clostridiales [meta_mOTU_v2_7202],0.9303244570172806,0.3928317427107906,1.0,1.0,0.31731050786291437
unknown Clostridiales [meta_mOTU_v2_7209],0.3040803301283853,0.014996858391636659,0.5983186763442327,0.35513526745361534,0.4370775063521364
unknown Clostridiales [meta_mOTU_v2_7230],0.015724188947874928,0.1293220232927561,0.06811974593232456,0.03148183654637436,0.0415629449512598
unknown Clostridium [meta_mOTU_v2_7253],0.16126727186382772,0.21207152238681937,0.20364206228725257,0.40239967700679735,0.6744715823789721
Clostridium sp. CAG:451 [meta_mOTU_v2_7262],0.5608320962124633,0.06978292842669424,0.11142301584299179,0.7692992942752017,0.5397445028401905
Clostridium sp. AT4 [meta_mOTU_v2_7263],0.05495202562604219,0.4558858854688894,0.22872658355937148,0.5219562512421612,0.12447877910077394
unknown Clostridium [meta_mOTU_v2_7266],0.24307591766906356,0.3915389698747853,0.32129929364087195,0.11616182863149507,0.3453361434948081
unknown Clostridiales [meta_mOTU_v2_7281],0.5819269770446613,0.004979836095458876,0.995734513050126,0.7691804852102673,0.1726383869350817
unknown Clostridiales [meta_mOTU_v2_7298],0.6517357976457012,0.4907614835731785,0.16186197533851676,0.41926760606397073,0.20141111168794057
unknown Clostridiales [meta_mOTU_v2_7306],0.5863053750785647,0.7306630210092337,0.737435764941462,0.6840862082220278,0.9912834136995405
unknown Clostridiales [meta_mOTU_v2_7317],0.016105076832409897,0.5657996634307368,0.747348112139929,0.24409594956132885,0.013485310826726903
unknown Clostridiales [meta_mOTU_v2_7320],0.05031207374043147,0.18112202136820432,0.5199434708634325,0.4428845179127555,0.6596609589840505
unknown Clostridiales [meta_mOTU_v2_7323],0.719795509596681,0.04911179973451601,0.39297080762895664,0.07021081429494418,0.030840775088805186
unknown Clostridiales [meta_mOTU_v2_7337],0.0009634192352053259,0.00014228394291544073,0.8869855590391676,0.23479156486503905,0.16799677242168942
unknown Clostridiales [meta_mOTU_v2_7355],0.8789953829582404,0.15925514387428785,0.9679640314618674,0.10473265457184316,0.022370094199051765
unknown Clostridiales [meta_mOTU_v2_7356],0.04889151376949405,0.6703851537257929,0.016503919190442102,0.09559150213441271,7.032648906314743e-05
unknown Clostridiales [meta_mOTU_v2_7359],0.516638012012244,0.7204396770691066,0.09650810721155154,0.3774298917848241,0.9730720780653083
Clostridium sp. CAG:448 [meta_mOTU_v2_7377],0.4533250022727241,0.8859520352520256,0.4044614847662913,0.4561577684045366,0.9058236156105007
unknown Clostridium [meta_mOTU_v2_7389],0.3776778791480583,0.8327830932150899,0.24174825915237164,0.08030938256133965,0.16310682473028615
unknown Clostridiales [meta_mOTU_v2_7415],0.11046159524869203,0.8343242433848976,0.09587738361552522,0.17202505956174774,0.04953546621977672
unknown Clostridiales [meta_mOTU_v2_7440],0.8949372054795659,0.4783506145644383,0.7340367858084249,0.14967254117521647,0.7136713214039596
Clostridium sp. CAG:217 [meta_mOTU_v2_7451],0.08601313602409542,0.04351575810766462,0.5833282186638808,0.3060681199154438,0.16562050241326853
unknown Clostridiales [meta_mOTU_v2_7455],0.5023367184398857,0.9133980006647887,0.29494151653650236,0.3520534165960397,0.9235116522871966
unknown Clostridiales [meta_mOTU_v2_7462],0.5525636825880942,0.19760646187667907,0.39297080762895664,0.14744863067164501,0.18529151023445123
unknown Clostridiales [meta_mOTU_v2_7467],0.3496554069903921,0.10429777067354608,1.0,0.2965252291001834,0.7271820514039218
unknown Clostridium [meta_mOTU_v2_7468],0.7793249205721432,0.3928317427107906,0.2251956652882633,0.7088434591705577,0.738909072337091
unknown Clostridium [meta_mOTU_v2_7480],0.31104585607775226,0.4117147483259228,0.17618623095714891,0.9890979978530957,0.9905576342656008
unknown Clostridiales [meta_mOTU_v2_7527],0.793196730700533,0.4039192830470967,0.5981750156584191,0.048669657598928245,0.028204459020239735
unknown Clostridium [meta_mOTU_v2_7530],0.003760466784006931,0.2744494191848029,0.005844149567884933,0.685683143607096,0.0017940190194382492
unknown Clostridiales [meta_mOTU_v2_7531],0.5186431233204057,0.8646610801439241,0.021991600974385933,0.5060396730825648,0.3267389764738554
unknown Clostridiales [meta_mOTU_v2_7541],0.7745487370778888,0.4426057787689901,0.07754291836246464,0.13956881213724295,0.17842626368377568
unknown Clostridiales [meta_mOTU_v2_7546],0.9976247450375344,0.33741813621938443,0.5072934597294286,0.8867060703224781,0.5140191601222908
unknown Clostridiales [meta_mOTU_v2_7550],0.047470949087150265,0.06296425882005123,0.8135664292314994,0.14518479945195606,0.009606729000079134
unknown Clostridiales [meta_mOTU_v2_7553],0.006967169432786693,0.7204396770691066,0.00460060770922196,0.0007851508454768714,0.001745053955967923
unknown Clostridiales [meta_mOTU_v2_7561],0.6595479866410583,0.116774652856143,0.8876733890817959,0.1098504631881107,0.05405822216515465
Clostridium sp. CAG:492 [meta_mOTU_v2_7568],0.22485843294480934,0.38867159353385683,0.009502423378186263,0.6610645411555527,0.014692272739493717
unknown Clostridiales [meta_mOTU_v2_7590],0.5661111280746967,0.44172095497789277,0.535140128172096,0.06394949037736418,0.4987375537132728
unknown Clostridiales [meta_mOTU_v2_7600],0.4404995411402324,0.18188630979414844,0.20795158323826946,0.0473921949191984,0.3726114943486598
Clostridium sp. CAG:1193 [meta_mOTU_v2_7613],0.8757906225190215,0.7094836568329388,0.20364206228725257,0.08663968513591191,0.5604261211858623
unknown Clostridiales [meta_mOTU_v2_7620],0.5906861636899571,0.1870198323601766,0.8135664292314994,0.2552982113481449,0.03525003685182497
Clostridium sp. CAG:433 [meta_mOTU_v2_7638],0.4602394876670751,0.4392338409682994,0.5477758473243699,0.18257466440435177,0.32159317604560644
unknown Clostridiales [meta_mOTU_v2_7643],0.8673567701697604,0.38394858911175056,0.18647343257334337,0.901866400506386,0.41547507480100887
unknown Clostridium [meta_mOTU_v2_7645],0.15823339451296536,0.7820784535158254,0.39297080762895664,0.14771566457417976,0.8350821564690336
unknown Clostridiales [meta_mOTU_v2_7682],0.2981811670581994,0.00276340962809701,0.005817184706113134,0.3374760221095301,0.4467123888976293
unknown Clostridiales [meta_mOTU_v2_7684],0.204209837371497,0.046069129127122854,1.0,0.3849760950397283,0.3841488531109729
unknown Clostridiales [meta_mOTU_v2_7685],0.18548964565340142,0.8122493736345587,0.8135664292314994,1.0,0.08070222238968358
unknown Clostridiales [meta_mOTU_v2_7697],0.33576602057829885,0.3391458129643664,1.0,0.9688706013896744,0.9612752487524546
unknown Clostridiales [meta_mOTU_v2_7702],0.08219765305058534,0.011153943035050122,0.2251956652882633,0.6207394478746833,0.8041829420629517
unknown Clostridiales [meta_mOTU_v2_7707],0.021276195634876895,0.10735097192805657,0.7542960599160649,0.35465223035515847,0.019673888416018297
unknown Clostridiales [meta_mOTU_v2_7717],0.6263887504839043,0.14858100306381067,1.0,0.06576872150741872,0.06559006104263354
unknown Clostridium [meta_mOTU_v2_7721],0.11400549956315063,0.131970810981166,0.1866423418865477,0.08181764569041805,0.2967294023107717
unknown Clostridiales [meta_mOTU_v2_7731],0.18548964565340142,0.3928317427107906,0.8970695564153417,0.31731050786291415,1.0
unknown Clostridiales [meta_mOTU_v2_7735],0.5855948344906737,0.0001996656435621551,0.5223610570471593,0.6532117693658067,0.5474300119895966
unknown Clostridium [meta_mOTU_v2_7749],0.20008903299261982,0.4355700907623634,0.09650810721155154,0.012081208907698,0.11725932650821369
unknown Clostridiales [meta_mOTU_v2_7752],0.9104915716200439,0.4741503797363481,0.822298601174227,0.5449223469420654,1.0
Clostridium sp. CAG:138 [meta_mOTU_v2_7765],0.5626593175238348,9.106636336964772e-05,0.2029643596129801,0.8073928835966744,0.730742497982533
unknown Clostridiales [meta_mOTU_v2_7769],0.29863846557997287,0.17817126117587712,0.43960305753978135,0.641469736354311,0.0651622825202108
unknown Clostridiales [meta_mOTU_v2_7778],0.6768819723616553,0.7307139005521279,0.47753249398124686,0.06076109608850897,0.755000196811141
unknown Clostridiales [meta_mOTU_v2_7781],0.035777243664828415,0.10408321905572708,1.0,0.5667571160932559,0.6288140334603075
unknown Clostridiales [meta_mOTU_v2_7782],0.0060994100218293296,0.7362624225306942,0.10182400398284962,0.01700861565626615,0.0502799399139753
unknown Clostridiales [meta_mOTU_v2_7784],0.0670731683369655,1.8023066393216046e-05,0.2768082400446734,0.8776873980982016,0.002054691333189421
Clostridium sp. CAG:230 [meta_mOTU_v2_7788],0.044169811453547383,0.42723983418593536,0.09493816716426307,0.05822139194396137,0.1591780313765232
Clostridium sp. CAG:1193 [meta_mOTU_v2_7789],0.6301847630407186,0.8122493736345587,1.0,0.2965252291001834,0.31731050786291437
unknown Clostridiales [meta_mOTU_v2_7795],0.002963556442159168,0.9019907008350447,0.8315261754464071,0.24317131665155578,0.9020837040872675
unknown Clostridiales [meta_mOTU_v2_7800],0.13757181640181163,0.04600889784645401,0.47250197257238113,0.4291875478839696,0.19269286282464837
Fusobacterium nucleatum s. vincentii [ref_mOTU_v2_0754],0.0017464815393444613,0.10741380456928519,0.016722976157549644,0.024817035877658874,0.00028389511354325
Fusobacterium nucleatum s. animalis [ref_mOTU_v2_0776],0.00011432499184262441,1.8478807583475666e-06,0.00014313127747393178,0.0013547414322659364,1.0000367284212027e-05
Fusobacterium nucleatum s. nucleatum [ref_mOTU_v2_0777],0.0008526701429098836,0.01763226014514271,0.004564439650917252,0.012081208907698,0.006657985371255481
Fusobacterium ulcerans [ref_mOTU_v2_1396],0.49249475641208185,0.18112202136820432,0.393702443046659,0.5599171364648483,0.31731050786291437
Fusobacterium sp. oral taxon 370 [ref_mOTU_v2_1403],0.0008526701429098836,0.04077714385734848,0.0010072523201057925,0.08030938256133965,0.022968109623328556
Fusobacterium gonidiaformans [ref_mOTU_v2_1404],0.059216198199773,0.04077714385734848,0.13589419779590187,0.3149502651192141,0.05259850882078023
Fusobacterium mortiferum [ref_mOTU_v2_4310],0.11849825092620199,0.37067696860108446,0.05911904988197532,0.4949750157799364,0.31731050786291437
Fusobacterium varium [ref_mOTU_v2_4311],0.12753481964689567,0.09637723220440599,0.11488665753524067,0.5751092021019462,0.04283315417121729
unknown Fusobacterium [meta_mOTU_v2_7372],0.351273192470687,0.09637723220440599,0.9312734632385012,0.29840869327841446,0.31731050786291437
Streptococcus anginosus [ref_mOTU_v2_0004],0.9926434324615092,0.3763142916483,0.010594798347388785,0.48428629067342,0.003643845286950449
Streptococcus constellatus/intermedius [ref_mOTU_v2_0143],0.24900981936559374,0.13878598739521267,0.0026032286442140853,0.03099959384678311,0.17380536458710805
Streptococcus parasanguinis [ref_mOTU_v2_0144],0.22451621037982594,0.161845589319767,0.8221479206965889,0.0847392113115055,0.09283540901028424
Streptococcus sp. HSISM1 [ref_mOTU_v2_0145],0.9836924565813623,0.22934069872018614,0.9411164612776154,0.29719383732298943,0.2476265952272536
Peptostreptococcus anaerobius [ref_mOTU_v2_0148],0.7066969258682007,0.0012063319834909856,0.14739292890026312,0.012081208907698,0.012364618881182343
Streptococcus vestibularis [ref_mOTU_v2_0198],0.061471012799296953,0.4923625348428984,0.448740356032293,0.5627402852825371,0.619922308308813
Streptococcus salivarius [ref_mOTU_v2_0199],0.0035302275973948583,0.11841269510982441,0.26298523694167086,0.7898057471505775,0.018165269952296472
Streptococcus thermophilus [ref_mOTU_v2_0219],0.03058634482212604,0.0013005421195843368,0.16324611473149353,0.03552697789849385,0.4449933812757535
Streptococcus sp. [ref_mOTU_v2_0261],0.24243108702257754,0.7291524917790795,0.832348328476159,0.686677250015966,0.2501437833372657
Streptococcus sanguinis [ref_mOTU_v2_0279],0.022630048218078055,0.031806906604140595,0.5385983761001656,0.3392670711109238,0.8069175473974483
Streptococcus mutans [ref_mOTU_v2_0289],0.04377486762823999,0.501222834197227,0.8234649608126523,0.4476752542426462,0.053031781736761374
Streptococcus anginosus [ref_mOTU_v2_0351],0.15438824890909766,0.639321942527752,0.10926924849644232,0.13583837875542548,0.019860481183560968
Streptococcus oralis [ref_mOTU_v2_0356],0.8002023702829856,0.9623569583698146,0.017387145400654985,0.5390974212534478,0.08001040378702264
Streptococcus sp. [ref_mOTU_v2_0416],0.03922834524704609,0.4258058165079134,0.03348752262056695,0.10014241829286886,0.03159635359447417
Streptococcus salivarius [ref_mOTU_v2_0656],0.7540778232701901,0.9376215988261911,0.4304087374885943,0.20461526633965832,0.3591917654736221
Streptococcus anginosus [ref_mOTU_v2_0687],0.5336016747587706,0.15089716289030225,0.01354694478449883,0.9630263306682838,0.0014926703178860584
Streptococcus equinus [ref_mOTU_v2_0793],0.15415606074276467,0.1750534724098196,0.7542960599160649,0.1552987085094556,0.15556599427132706
Streptococcus sp. 2_1_36FAA [ref_mOTU_v2_1399],0.9896588033137141,0.6686014540942569,0.5366659165518647,0.9759558991119252,0.011607007127802745
Streptococcus australis [ref_mOTU_v2_1524],0.04883166631919364,0.4903000917500774,0.1779167354706228,0.25626692605226775,0.31563667558941444
Peptostreptococcus stomatis [ref_mOTU_v2_4614],0.011421411640289864,0.0003044721895613623,2.5044170101115605e-07,0.005261289920032133,1.3646372404767684e-07
unknown Streptococcus [meta_mOTU_v2_5642],0.2230745932083772,0.3301895142634781,0.3813169646270569,0.8112897086022449,0.11360572232335309
Enterococcus faecalis [ref_mOTU_v2_0116],0.8572690907438285,0.34549888553772123,0.15350732586931684,0.7490028654988635,0.7290300652049843
Lactococcus lactis [ref_mOTU_v2_0182],0.479632872986423,0.3530496436776146,0.2580784874504538,0.3804040746979974,0.38267667385479065
Ruminococcus gnavus [ref_mOTU_v2_0280],0.9977055640874408,0.6742233250309884,0.0258027044619912,0.00948152460823494,0.08375608932047097
Ruminococcus lactaris [ref_mOTU_v2_0281],0.9514523916779335,0.8227551292031297,0.9527004929963375,0.1411294205845164,0.37785100988605635
Coprococcus sp. [ref_mOTU_v2_0303],0.44476585925118806,0.9672568347416546,0.7959177054172673,0.017880925320451692,0.09112787845881694
Lactococcus lactis [ref_mOTU_v2_0371],0.43396462696775784,0.3980452492091262,0.2251956652882633,0.7539200066582201,0.3348290272900294
Enterococcus faecium [ref_mOTU_v2_0372],0.001826074084605144,0.038768859852829324,0.8348896013015219,0.08030938256133965,0.3634003902242363
Acidaminococcus intestini [ref_mOTU_v2_0391],0.06519864001395448,0.005414229600961461,0.051392491622272295,0.6185533760869586,0.5850107848363753
Anaerococcus obesiensis/vaginalis [ref_mOTU_v2_0429],0.04075586160006869,1.2836618591353848e-06,0.18779374938142768,0.12990672226540134,0.012684528673846472
Enterococcus durans [ref_mOTU_v2_0598],0.39082959349432267,0.9549786169793014,0.39297080762895664,0.1552987085094556,0.5474300119895966
Enterococcus faecium/hirae [ref_mOTU_v2_0654],0.8725684310621736,0.7535938625828003,0.2251956652882633,0.31731050786291415,0.9905576342656008
Ruminococcus torques [ref_mOTU_v2_1376],0.10846816889987153,0.00012370722107017616,0.0017883588998804981,0.06282452031918823,0.0025247915429551892
Ruminococcus bicirculans [ref_mOTU_v2_2358],0.0011735740792185089,0.5069658532529168,0.006188984446206398,0.06820608797734241,0.6440026267919157
Ruminococcus champanellensis [ref_mOTU_v2_3773],0.179156899841599,0.4741503797363481,0.39297080762895664,0.17183301346535484,0.05259850882078023
Ruminococcus callidus [ref_mOTU_v2_4209],0.7749001949824419,0.04101017977205522,0.08644237792744583,0.5519783507987288,0.08009197551011768
Coprococcus eutactus [ref_mOTU_v2_4210],0.969039211440352,0.15126778757383086,0.3824230510850827,0.3911770163228555,0.0005486544844756593
Coprococcus comes [ref_mOTU_v2_4313],0.059231109499987236,0.07773579521538423,0.05904469340465422,0.9118902940757534,0.43257906948540226
Acidaminococcus fermentans [ref_mOTU_v2_4591],0.5094902216826231,0.6414395192958784,0.39297080762895664,0.31731050786291415,0.31731050786291437
Ruminococcus torques [ref_mOTU_v2_4718],0.237192373554043,0.10656478464772877,0.0046810909643997065,0.9481142247239669,0.6629792916259587
Ruminococcus bromii [ref_mOTU_v2_4720],0.007635657751172298,0.5234184519414069,0.7794877626161488,0.24729086857924,0.7132124310498446
Coprococcus catus [ref_mOTU_v2_4874],0.5589370387702328,0.559239833285669,0.3585040128364805,0.6505352344618538,0.7092309910669272
unknown Coprococcus [meta_mOTU_v2_5379],0.152665127341789,0.2599031856102928,0.03129910116280642,0.39731136026892167,0.634622718765948
unknown Ruminococcus [meta_mOTU_v2_5392],0.9498768078012878,0.7756704767614002,0.07752928275192432,0.7851572002235591,0.6240971223136236
Ruminococcus sp. CAG:177 [meta_mOTU_v2_5453],0.5833503196498734,0.06242193489398925,0.6267436356381163,0.05597741038065554,0.27509504145203634
unknown Ruminococcus [meta_mOTU_v2_5630],0.8537617192849062,0.6348278077686207,0.24174825915237164,0.3046463030010518,0.16310682473028615
Ruminococcus sp. CAG:254 [meta_mOTU_v2_5967],0.013693640337472229,0.9215213027458606,0.07723634292824902,0.031109180446488457,0.1774859236275833
unknown Ruminococcus [meta_mOTU_v2_6152],0.28455667947972696,0.5197177115085192,0.7488622389202032,0.7738886470892364,0.022419750241899437
unknown Coprococcus [meta_mOTU_v2_6257],0.18548964565340142,0.7372082143111616,0.09650810721155154,0.1552987085094556,0.0035774436718312786
Ruminococcus sp. CAG:382 [meta_mOTU_v2_6530],0.12771316775698288,0.11683512911243091,1.0,0.29491831577893324,0.42020858742089506
Ruminococcus sp. CAG:177 [meta_mOTU_v2_6664],0.8053834535405013,6.425921823833648e-06,0.08217246909244892,0.4758666853650102,0.05722950173729345
unknown Ruminococcus [meta_mOTU_v2_6724],0.6432687381949393,0.7535938625828003,1.0,0.042428704105885846,0.18218442797303325
unknown Ruminococcus [meta_mOTU_v2_6727],0.49945132857998964,0.01763226014514271,0.29404625270324747,0.5449223469420654,0.15556599427132706
Staphylococcus sp. CAG:324 [meta_mOTU_v2_6946],0.7987059169866761,0.006757127476315399,0.24174825915237164,0.05016947283520898,0.9795240586797308
unknown Ruminococcus [meta_mOTU_v2_7048],0.2130034606692619,0.777537205135522,0.9122479215662218,0.3507164773412831,0.31731050786291437
unknown Ruminococcus [meta_mOTU_v2_7159],1.0,0.3928317427107906,0.39297080762895664,0.31731050786291415,0.15556599427132706
unknown Ruminococcus [meta_mOTU_v2_7275],0.11153665652038049,0.017265238320924955,0.8335740039119742,0.2769303723639097,0.26102154454808646
Staphylococcus sp. CAG:324 [meta_mOTU_v2_7279],0.5048133096095926,0.23166639497867125,0.7732503224009075,0.2821669095765085,0.06642211671641823
unknown Ruminococcus [meta_mOTU_v2_7476],0.0322942270181054,0.0039876877270838005,0.7542960599160649,0.6101472600427217,0.10194415820942022
Ruminococcus sp. CAG:724 [meta_mOTU_v2_7753],0.10335706416943681,0.2418865994088304,0.24174825915237164,1.0,0.15556599427132706
Staphylococcus sp. CAG:324 [meta_mOTU_v2_7772],0.2577651058341791,0.2247409742894586,0.7403496866890855,0.08030938256133965,0.5735699001491386
Ruminococcus sp. CAG:403 [meta_mOTU_v2_7774],0.5604495481711813,0.00012643584510390002,0.7781406940574025,0.18257466440435177,0.45536076380883095
Ruminococcaceae bacterium D16 [ref_mOTU_v2_4480],0.033285690196677174,1.072084725256012e-05,0.24157959767520998,0.9530152625340805,0.3863063542357189
unknown Ruminococcaceae [meta_mOTU_v2_5330],0.7201232824060673,0.10302628579982143,0.4049479411489564,0.05792559843985377,0.4042849643653008
unknown Ruminococcaceae [meta_mOTU_v2_6174],0.24701275294464997,0.0011001619885541035,0.03296066195298445,0.6111191846096193,0.9160396896062006
unknown Ruminococcaceae [meta_mOTU_v2_6478],0.10418925256466768,0.6614185292131047,0.031784344065270934,0.234470776867022,0.0006244321239897909
