,AUS,CHN,DEU,FRA,USA
unknown Ruminococcaceae [meta_mOTU_v2_6789],0.0003639885126561141,0.0006258262231937207,0.0,0.0,0.0009278144447157744
Collinsella tanakaei [ref_mOTU_v2_4884],0.0,0.0017245281557617313,0.0008297055057618437,0.0,0.00043537414965986397
Parabacteroides goldsteinii [ref_mOTU_v2_0901],0.0003278054648565042,0.000779381451962476,0.0,0.0,0.002250818276868533
Bacteroides nordii [ref_mOTU_v2_0302],0.0024006153564316434,0.0013884251667556362,0.0023569543690014298,0.0,0.002395960832145953
Bacteroides caccae [ref_mOTU_v2_1382],0.003273890356852612,0.004833586598923499,0.002727507435464195,0.0023507578100835135,0.005850084869613034
Bacteroides finegoldii [ref_mOTU_v2_1409],0.0,0.0011005846514171148,0.0005334815226451792,0.0,0.0010776837990299224
Alistipes shahii [ref_mOTU_v2_4873],0.002304589439572504,0.0019765045684416536,0.0020836532273056534,0.0,0.0020801190682016536
Odoribacter splanchnicus [ref_mOTU_v2_4846],0.0015686973162818579,0.0008505701335105879,0.002772659574825173,0.0014862855831495759,0.0012881475757971538
Alistipes onderdonkii [ref_mOTU_v2_0775],0.005124573657457148,0.001167436254909781,0.002313792983090015,0.005812925252606706,0.0021311491417263075
Alistipes finegoldii [ref_mOTU_v2_1481],0.007749584075187862,0.0012475307018007208,0.0011278804114179537,0.0,0.0031389047203729706
unknown Alistipes [meta_mOTU_v2_6070],0.0010316123228679558,0.00027700034885130213,0.0015807073663955554,0.0040616120965501126,0.0014789257923399693
unknown Bacteroidaceae [meta_mOTU_v2_7587],0.0003256462883792076,0.0002826913533297655,0.0,0.0,0.00012070829071547234
unknown Clostridiales [meta_mOTU_v2_7769],0.0,0.0003797915404402567,0.0008035714285714287,0.0,0.001977711168494026
Bacteroides fluxus [ref_mOTU_v2_4946],0.0,0.0,0.0,0.0,0.0002027708440872556
unknown Bacteroidales [meta_mOTU_v2_6194],0.0,9.582907847335656e-05,0.0,0.0,0.0
Phascolarctobacterium sp. [ref_mOTU_v2_2806],0.0003512366592076738,0.0005551438722924813,0.0005221386800334168,0.0,0.00031879921780032783
Faecalitalea cylindroides [ref_mOTU_v2_1470],0.0,0.0003892965612434592,0.0005820334298027351,0.0017096420436971016,0.0006523885471253889
unknown Ruminococcaceae [meta_mOTU_v2_7401],0.0003071658615136874,0.0,0.0,0.0014980214810627467,0.0005416320363832185
unknown Clostridiales [meta_mOTU_v2_6009],0.0015279641781565018,0.0008200540739906168,0.0005285434264244169,0.04536310969560212,0.0015854866286138208
unknown Clostridiales [meta_mOTU_v2_6233],0.0006134361957343324,0.00010621630951432593,0.0005510111081657133,0.005505358345008281,0.0014376818789552151
unknown Clostridiales [meta_mOTU_v2_5514],0.000686465002083115,0.0006838686513042403,0.0007581928538742687,0.01066682278295843,0.0011661818238545216
unknown Firmicutes [meta_mOTU_v2_5720],0.0011623752092118687,0.0,0.0,0.0,0.0
unknown Clostridiales [meta_mOTU_v2_7684],0.00033221878358978833,0.0,0.00031887755102040825,0.0,0.00021241473317243324
unknown Streptococcus [meta_mOTU_v2_5642],0.0006263423243693613,0.001800448716172059,0.0019761373517607856,0.0,0.002858654033937048
Streptococcus sanguinis [ref_mOTU_v2_0279],0.0,0.0010486812335262254,0.003664818132654763,0.0006716450885952904,0.0016129443348857273
Streptococcus salivarius [ref_mOTU_v2_0656],0.0,0.0007261341964364435,0.0014384145266498206,0.0,0.0013156007370914646
Lactobacillus gasseri [ref_mOTU_v2_0725],0.0,0.0004206942118730723,0.0,0.0,0.0006148007228840912
Streptococcus equinus [ref_mOTU_v2_0793],0.000681048506359066,0.00028533314447172167,0.0,0.0011753789050417567,0.0
Megasphaera sp. [ref_mOTU_v2_0965],0.0,0.0011890686427117728,0.0,0.0,0.0
Megamonas funiformis/rupellensis [ref_mOTU_v2_0502],0.0,0.0008823675092234106,0.0020613692903737922,0.0,0.001201556196773353
Desulfovibrio sp. [ref_mOTU_v2_1394],0.0,0.0006963499734573242,0.0,0.0,0.0
Bacteroides intestinalis [ref_mOTU_v2_4321],0.0008909196327071378,0.000587314028857469,0.00022528865108420156,0.0,0.000865569526863385
Bacteroides stercoris [ref_mOTU_v2_0275],0.0009074676569500586,0.0018659446371791818,0.0010126724763979663,0.0,0.0011751698282208489
Alistipes indistinctus [ref_mOTU_v2_4879],0.0004819565068012273,0.009824533664379877,0.0,0.0011753789050417567,0.001542752374494507
unknown Bacteroidales [meta_mOTU_v2_5520],0.0036873670526620826,0.0019474652744311638,0.0030029897914674976,0.001439839158676151,0.001222423452290844
Parasutterella excrementihominis [ref_mOTU_v2_1405],0.0005014952841039798,0.0014252762498540095,0.0022886821129543887,0.0018512217754407668,0.0024842122117592915
Alistipes obesi [ref_mOTU_v2_1825],0.0013572796934865905,0.000995380363739095,0.003128040095472121,0.0013223012681719763,0.0016259420454105887
Eggerthella sp. CAG:298 [meta_mOTU_v2_5975],0.0,0.0006905641955302087,0.0,0.0,0.001649242994975064
cand. Alistipes marseilloanorexicus [ref_mOTU_v2_2553],0.003218221925195384,0.00125383998153469,0.0018784885984497223,0.0022224356274941565,0.00186019671423471
unknown Clostridiales [meta_mOTU_v2_5362],0.0007929894179894184,9.953785993601138e-05,0.007461452875453967,0.0,0.0012484312891772
Eubacterium siraeum [ref_mOTU_v2_1387],0.005629050640653469,0.0002263382838316866,0.0,0.0014104546860501078,0.003056582989679921
unknown Firmicutes [meta_mOTU_v2_7746],0.0,0.0,0.002406086775703408,0.0008815341787813174,0.002404544715261161
unknown Azospirillum [meta_mOTU_v2_7737],0.0,0.0,0.0017139580145831717,0.0,0.0003482251295791807
Azospirillum sp. CAG:239 [meta_mOTU_v2_5386],0.0016686303059017002,0.0,0.0008945601572554697,0.0,0.00044396302787600935
Bacteroides sp. CAG:144 [meta_mOTU_v2_7324],0.0005568072639683898,0.0,0.0006099163993900839,0.0,0.0003881318919330617
unknown Sutterellaceae [meta_mOTU_v2_7053],0.0006039501391499737,0.00017229671151289356,0.0017564642633987636,0.0,0.000595233468021039
unknown Ruminococcus [meta_mOTU_v2_7476],0.003018506872428035,4.927742241175084e-05,0.0011350034556326294,0.0,0.0005310728625513606
Synergistes sp. 3_1_syn1 [ref_mOTU_v2_4289],0.0,0.0016617693150722688,0.0012727272727272735,0.0,0.0005486781069466975
unknown Clostridia [meta_mOTU_v2_5344],0.0,0.0,0.0,0.0,0.00023077501202501205
unknown Clostridiales [meta_mOTU_v2_6416],0.0009870339000773783,0.00021990853413141257,0.0,0.0,0.002556629055940292
unknown Clostridiales [meta_mOTU_v2_7230],0.0,0.0007333168412825366,0.0011743410911698993,0.0,0.0017558315478293084
unknown Firmicutes [meta_mOTU_v2_6595],0.0,0.00020124663785223447,0.0,0.0,0.0014021112373589764
Streptococcus parasanguinis [ref_mOTU_v2_0144],0.0027968492022273942,0.0013726318106229809,0.005381212448203006,0.0,0.003915857607959088
Streptococcus sp. HSISM1 [ref_mOTU_v2_0145],0.00025074764205198987,0.0010892643486645013,0.003727763760817291,0.0023507578100835135,0.0013153345817213415
Streptococcus mutans [ref_mOTU_v2_0289],0.0,0.0005594096576504253,0.0,0.0036072938299972026,0.001379714134726275
Lactobacillus reuteri [ref_mOTU_v2_1076],0.0,9.784095398752048e-05,0.0,0.0007204250835841405,0.0003543048261152581
Streptococcus sp. [ref_mOTU_v2_0261],0.0007711407448586074,0.00013813323116930408,0.0,0.0,0.0
Dialister sp. CAG:357 [meta_mOTU_v2_6815],0.0017921536663335846,0.0010624277881387735,0.0,0.0,0.0
Sutterella sp. CAG:351 [meta_mOTU_v2_7305],0.0,0.004764014430227425,0.0008612440191387558,0.0,0.0006181005047938207
Slackia piriformis [ref_mOTU_v2_4888],0.0,0.0003090366131470982,0.0,0.0,0.0010585320109856814
Faecalibacterium prausnitzii [meta_mOTU_v2_7154],0.0026131376805461678,0.0016235456742939767,0.0021287373039932367,0.0,0.0012792800430243007
unknown Bacteroidales [meta_mOTU_v2_5329],0.0047024026035534985,0.0017835062413713509,0.0026678857907176433,0.0,0.0022725159947205014
Parabacteroides merdae [ref_mOTU_v2_1378],0.004536332053030497,0.0029641234603943523,0.0034470469030541046,0.017440096164718363,0.0022823601050332323
Bacteroides clarus [ref_mOTU_v2_4945],0.0019005942134074968,0.0020629361985080473,0.0024573269808946573,0.0011753789050417567,0.00024338561134696403
Bacteroides massiliensis [ref_mOTU_v2_0455],0.0029504244215401974,0.002628892575468893,0.003470246316849033,0.0,0.002326600594203036
Sutterella sp. CAG:351 [meta_mOTU_v2_7614],0.0,0.0,0.00030977189524077726,0.0,0.00012473529356646232
Porphyromonadaceae sp. [ref_mOTU_v2_1091],0.0013516926138044149,0.0010253055540817549,0.002088085776166271,0.0,0.0015801177212166147
Barnesiella intestinihominis [ref_mOTU_v2_4880],0.000585077831454643,0.0036112196587838557,0.0035814559955656246,0.0,0.0018871480187895701
Clostridium sp. CAG:273 [meta_mOTU_v2_5681],0.0003552258262403191,0.00011520826207822322,0.0003224206349206348,0.0,0.0011383770467917548
unknown Acinetobacter [meta_mOTU_v2_7007],0.0013462141965136635,0.0,0.0010776431608121905,0.0,0.0045022324802059125
Alistipes inops [ref_mOTU_v2_3597],0.0004417407134798434,0.0002644734638477699,0.001391389738598443,0.0021156820290751622,0.0011071243193840625
unknown Bacteria [meta_mOTU_v2_5651],0.0,0.0,0.00031205961030522444,0.0,0.0
Clostridium sp. CAG:306 [meta_mOTU_v2_5698],0.0,0.0,0.0017323570585404929,0.001616145994432416,0.00027778501176245913
Brachyspira sp. CAG:484 [meta_mOTU_v2_6314],0.0,0.0,0.0,0.0,0.0
unknown Sutterellaceae [meta_mOTU_v2_5393],0.0,0.00048565902522389496,0.001008470950628904,0.0,0.00037878787878787906
Sutterella sp. CAG:521 [meta_mOTU_v2_6395],0.0,0.0001790680886077988,0.0,0.0,0.00012212385640938934
Staphylococcus sp. CAG:324 [meta_mOTU_v2_6946],0.0008893386897982166,0.00028998970665775894,0.0004482726683337966,0.0,0.001038392119649606
Subdoligranulum sp. CAG:314 [meta_mOTU_v2_6768],0.0006426725279483775,0.0011762201668256637,0.0,0.0,0.0014031534006137582
Staphylococcus sp. CAG:324 [meta_mOTU_v2_7772],0.0,0.00010713520462824084,0.0005357804968483499,0.0,0.00023860015639126092
unknown Flavobacteriia [meta_mOTU_v2_6771],0.0,0.0,0.00033641663233843885,0.0031745724890636733,0.0003530715329731746
unknown Bacteroidales [meta_mOTU_v2_5989],0.0,0.00040677531010887365,0.0,0.0,0.00012411522633744854
Megasphaera micronuciformis [ref_mOTU_v2_4840],0.0018576402806500187,0.00019178093704734302,0.0,0.001663911755450074,0.00022282221964508263
Atopobium parvulum [ref_mOTU_v2_0741],0.0008149298366689671,0.0008421531895673066,0.0021539559432372747,0.0,0.001018571480040709
Clostridium perfringens [ref_mOTU_v2_1117],0.0002820910973084886,0.0011090895245189118,0.0,0.0,0.0002358154646572411
Lactobacillus mucosae [ref_mOTU_v2_0568],0.0,0.0007503909915401175,0.0,0.0,0.00010729625841375311
bacterium OL-1 [ref_mOTU_v2_3607],0.0,0.00026154587949145597,0.00032219707721222796,0.0,0.0003994723570481144
unknown Clostridiales [meta_mOTU_v2_6575],0.0014852866054416445,0.0003786997378711871,6.024022626816672e-05,0.0,0.0024522607159820843
unknown Clostridiales [meta_mOTU_v2_7752],0.0,8.733851003479322e-05,0.0,0.0,0.0
unknown Clostridiales [meta_mOTU_v2_6571],0.0,0.00078617949509805,0.0,0.0,0.00033329478199074016
Sutterella wadsworthensis [ref_mOTU_v2_0767],0.003432945986186841,0.0003315124866924967,0.0027327700537804916,0.0,0.0009213218330556501
Bacteroides eggerthii [ref_mOTU_v2_1410],0.009380020774138914,0.0014077745732827285,0.0020383401639745787,0.0,0.0013419623050033786
Bacteroides salyersiae [ref_mOTU_v2_0458],0.0,0.0013304967875602564,0.0008709747635317864,0.0,0.0005784434646966643
Alistipes timonensis [ref_mOTU_v2_1593],0.0,0.000321247898822104,0.0,0.0,0.0002382142262202232
unknown Bacteroidales [meta_mOTU_v2_5375],0.0005240262316506808,0.000256643232143562,0.0,0.0,0.00022630797349396721
unknown Faecalibacterium [meta_mOTU_v2_5779],0.000850452419292999,0.001149526483534591,0.016831633958901394,0.0,0.002074476128496339
Bacteroides faecis [ref_mOTU_v2_1706],0.0004114540853671291,0.0,0.00032537484061029737,0.0,0.0016901039996578483
unknown Acetobacter [meta_mOTU_v2_6063],0.001286013133704195,0.00019745483667198957,0.0,0.001567171873389009,0.0008234964321220856
Azospirillum sp. 51_20 [meta_mOTU_v2_5652],0.0002507476420519898,0.00010593328240387066,0.0006933817386149247,0.0,0.0
unknown Azospirillum [meta_mOTU_v2_6527],0.0007409702799672291,0.0001261454930580558,0.0,0.0,0.001481303994615201
unknown Azospirillum [meta_mOTU_v2_7674],0.0003343301894026531,0.0,0.0,0.0,8.437389770723113e-05
unknown Clostridium [meta_mOTU_v2_7645],0.0,0.00011196141951786464,0.0019327893432173426,0.0,0.0003183673469387757
unknown Clostridiales [meta_mOTU_v2_6465],0.0,0.0,0.00031648351648351633,0.0,0.0
unknown Azospirillum [meta_mOTU_v2_6649],0.0,0.0,0.0,0.0,0.00012126200274348429
unknown Clostridiales [meta_mOTU_v2_7323],0.0005888812548080031,0.0,0.0,0.0,0.0012689196651611957
unknown Odoribacter [meta_mOTU_v2_5670],0.0,0.0,0.0006623043052837582,0.0,0.00017253535730579406
unknown Clostridiales [meta_mOTU_v2_5820],0.000849592010717331,0.0,0.0,0.0,0.0027816146823711435
unknown Clostridiales [meta_mOTU_v2_6144],0.0,0.0005473758111511386,0.0010018659308209587,0.0,0.0002597908291840985
unknown Clostridium [meta_mOTU_v2_6147],0.0,0.0005106365505039619,0.0,0.0,0.0
unknown Alistipes [meta_mOTU_v2_5423],0.0006893277439800397,0.0001011262680124717,0.00220357173575753,0.0059761531116713385,0.00028815929680141804
unknown Synergistaceae [meta_mOTU_v2_5538],0.0,5.156134188392259e-05,0.0,0.0,0.0004380929694259086
unknown Veillonella [meta_mOTU_v2_5811],0.0037354844131712844,0.0009178413197899588,0.0010204081632653058,0.007801994433605938,0.000996234001065276
Veillonella atypica [ref_mOTU_v2_0561],0.003012964324052021,0.0008687436084442037,0.0006388832387282246,0.0011753789050417567,0.0003987205607175121
unknown Firmicutes [meta_mOTU_v2_7689],0.0006068092937658159,0.0009452558235835706,0.0007127770180336234,0.0,0.0012712150274517648
Bifidobacterium breve [ref_mOTU_v2_0157],0.0,0.0,0.0,0.0,0.0009032902519941675
unknown Clostridiales [meta_mOTU_v2_6832],0.0014772273938430008,0.0020611586604933293,0.002792058069050528,0.0018512217754407673,0.0016483932962552937
butyrate-producing bacterium SS3/4 [ref_mOTU_v2_3825],0.013266695615920095,0.003628146737576109,0.0006856102740418648,0.0,0.003095711874392937
Oscillibacter sp. 57_20 [meta_mOTU_v2_5351],0.0018277293845132263,0.0016511082942241566,0.011153447161721206,0.007752431753739027,0.0015216843291074775
unknown Tyzzerella [meta_mOTU_v2_5947],0.001636724590783275,0.002456576287118031,0.0005101811768478435,0.003910027223143322,0.0031405241008828186
Oscillibacter sp. 57_20 [meta_mOTU_v2_6676],0.002765282065956819,0.002844245026221997,0.006835056478315041,0.0,0.0037147231626436135
unknown Clostridiales [meta_mOTU_v2_5396],0.001632098491570541,0.0028248337777716757,0.0022636459577668267,0.0,0.0013101081328368294
unknown Clostridiales [meta_mOTU_v2_6272],0.0034804379364337277,0.00023656578862996843,0.005228650042918771,0.007465481169538513,0.002043622171384161
Alistipes senegalensis [ref_mOTU_v2_1594],0.00025074764205198987,0.0005885016956394571,0.00048625655212280116,0.0,0.002529471244649343
unknown Clostridiales [meta_mOTU_v2_7156],0.0003667184265010349,0.00021580069638759455,0.0,0.0,0.0
unknown Clostridiales [meta_mOTU_v2_6986],0.0009591097308488616,0.0013727182466750866,0.0017198554075657862,0.001322301268171976,0.0006268805474132889
unknown Clostridiales [meta_mOTU_v2_5843],0.0,0.0,0.00032060623724861564,0.0,0.0
Ruminococcus sp. CAG:177 [meta_mOTU_v2_6664],0.010477226943034277,0.003783753127047211,0.003715035936385566,0.0,0.004195473118520295
Clostridium sp. 27_14 [meta_mOTU_v2_5718],0.00016743298748129584,0.0003002669535736763,0.003300647872124245,0.0,0.0005232209387373279
Methanobrevibacter smithii [ref_mOTU_v2_1384],0.00036650632793163053,0.0010828308624385263,0.0025739870635610247,0.0008815341787813174,0.0011982903361850569
unknown Clostridium [meta_mOTU_v2_7026],0.00033850931677018644,0.0,0.0,0.0,0.0
Clostridium sp. CAG:138 [meta_mOTU_v2_7765],0.00515017059414523,0.0003029051483984558,0.00212874629270067,0.0,0.0002862157102639459
unknown Lentisphaerae [meta_mOTU_v2_6979],0.0,0.00012578092875265096,0.0010496499100107512,0.0,0.0004674387763351765
unknown Bacteroidales [meta_mOTU_v2_5655],0.0,0.00010203337949129073,0.0,0.0014898443138467875,0.0011922880930042583
unknown Akkermansia [meta_mOTU_v2_6276],0.0,0.0,0.0,0.0,0.0017413681029156826
Bacillus sp. CAG:988 [meta_mOTU_v2_6706],0.0,0.0,0.0,0.0,0.0
Clostridium sp. CAG:1219 [meta_mOTU_v2_6476],0.0,0.0,0.0,0.0,0.000236919933623383
unknown Verrucomicrobia [meta_mOTU_v2_6061],0.0,0.0,0.00030851501439736734,0.0,0.00042825855413390444
Verrucomicrobia bacterium CAG:312_58_20 [meta_mOTU_v2_6090],0.0005841296460054018,0.0,0.002264409989071457,0.0,0.0
Sutterella sp. CAG:521 [meta_mOTU_v2_7660],0.0,0.0,0.0,0.0,0.0004374795346419254
unknown Prevotella [meta_mOTU_v2_6029],0.0,0.0,0.0008939921245915986,0.0,0.0
unknown Pasteurellaceae [meta_mOTU_v2_7650],0.0003134345525649874,0.0008115624907065138,0.0002925453992647666,0.001410454686050108,0.0011584712297234617
Veillonella dispar [ref_mOTU_v2_4469],0.011307270811051548,0.000758372258644945,0.0007057173314299882,0.0016251327108116466,0.0005757866818364998
unknown Clostridiales [meta_mOTU_v2_5712],0.0012024692727332477,0.003113692013263358,0.0011373931949102522,0.00472143285467833,0.0026635859249272854
unknown Clostridium [meta_mOTU_v2_6792],0.0032748880983173795,0.002363219297158354,0.0002652790531578412,0.0,0.0018965340645492525
unknown Clostridiales [meta_mOTU_v2_7014],0.0012795888564113467,0.0009530199809684937,0.0007674827120511561,0.004539283699870297,0.0059963841605268015
unknown Clostridiales [meta_mOTU_v2_7031],0.000773898404333187,0.003388534277599813,0.000682080190586493,0.0,0.001821813854035974
unknown Clostridiales [meta_mOTU_v2_5603],0.0005693668263135408,0.0013281723458790297,0.0006241920778736564,0.0031389530758173995,0.0016041541766897301
unknown Clostridiales [meta_mOTU_v2_5805],0.002391725932901773,0.002915410014156127,0.000580893317523199,0.005702525127208084,0.0032098558529496473
unknown Clostridiales [meta_mOTU_v2_7180],0.0005869474410664341,0.0016749870606646892,0.002343184149411764,0.0,0.00245011080827966
unknown Clostridium [meta_mOTU_v2_6883],0.0004889579020013802,0.0014095323312665674,0.00016293197087339595,0.0033939065883080723,0.0019830796569261775
Roseburia sp. 40_7 [meta_mOTU_v2_6875],0.0009053780932662922,0.0006389359156068181,0.0005034497324697268,0.0,0.0037306854697574114
Clostridium saccharogumia [ref_mOTU_v2_0473],0.0,0.0004270388539954064,0.001000457116405991,0.0,0.0001848593113990651
unknown Clostridiales [meta_mOTU_v2_6348],0.0006017943409247757,0.0014236862282167588,0.0004838585801694784,0.0,0.001962037428140237
unknown Clostridium [meta_mOTU_v2_5413],0.0,0.001645506207419667,0.0046380961151892145,0.0,0.008652928386332965
unknown Clostridium [meta_mOTU_v2_6039],0.0005349283030442449,8.852398065455973e-05,0.0012181471022504665,0.0,0.0003297734012019728
unknown Clostridium [meta_mOTU_v2_5505],0.0006154714850367025,0.00031463619550736423,0.0008371162037158016,0.001410454686050108,0.0012541317036816135
unknown Clostridium [meta_mOTU_v2_6877],0.0018281308469856633,0.000252048572202081,0.0,0.0,0.0020643165778053904
unknown Clostridiales [meta_mOTU_v2_6704],0.0009826879777190337,0.00018208578577600531,0.0,0.0,0.00011523569023569041
unknown Clostridiales [meta_mOTU_v2_5961],0.0007104516524806383,0.0004431018160887177,0.002895463712061819,0.0,0.00028037081686870717
unknown Clostridiales [meta_mOTU_v2_6197],0.0011739494304718395,0.0004750823799029056,0.0012096606523851101,0.0075918210035355455,0.0027377460370697085
Prevotella sp. CAG:485 [meta_mOTU_v2_5757],0.0,0.0,0.0,0.0,0.0
unknown Bacteroidales [meta_mOTU_v2_5852],0.0,0.0,0.0,0.0,0.0
Lentisphaerae bacterium ADurb.Bin242 [meta_mOTU_v2_6522],0.0006465707055769164,0.0003181115831388404,0.000867309237980176,0.0,0.0008242369118571223
unknown Clostridiales [meta_mOTU_v2_6011],0.0,0.00019748405611054906,0.0,0.0,0.0003552148920601373
unknown Eubacterium [meta_mOTU_v2_7116],0.0,0.0,0.0,0.0,0.0
unknown Eggerthellaceae [meta_mOTU_v2_6437],0.0,0.0002034643658864732,0.0,0.0,0.0
unknown Alistipes [meta_mOTU_v2_6252],0.004947515480571686,0.00021542061911274956,0.0,0.0022585712292959225,0.00048582512770050106
unknown Methanomicrobia [meta_mOTU_v2_6693],0.0,0.0,0.0,0.0,0.0005428169016696387
Alistipes sp. An31A [meta_mOTU_v2_6154],0.0,0.0,0.0,0.0,0.00039393939393939396
Veillonella parvula [ref_mOTU_v2_1042],0.001457470669427191,0.002301653072675756,0.0034945972078248787,0.0,0.0016971494163234375
Haemophilus parainfluenzae [ref_mOTU_v2_0358],0.0018329328237527737,0.0032819062425068677,0.0,0.005346574757338756,0.0013180606473238235
Roseburia inulinivorans [ref_mOTU_v2_4632],0.0019665779355220346,0.0033981273203448955,0.0013660955272797386,0.0,0.0024085352998479853
Faecalibacterium prausnitzii [ref_mOTU_v2_4875],0.001184155739590522,0.004189656971621191,0.010942206366514632,0.0,0.005295348009691723
unknown Clostridiales [meta_mOTU_v2_5978],0.002730946209545859,0.004189387796774234,0.0,0.0025243933301465,0.0016366773301749716
unknown Clostridiales [meta_mOTU_v2_6808],0.0003008971704623874,0.0013440605888972257,0.0055234350931596165,0.005891618664364711,0.0028914243405200437
unknown Clostridiales [meta_mOTU_v2_5669],0.002845489644031367,0.0009959806777400197,0.004409834469782685,0.0,0.0019023635839025275
Ruminococcus bicirculans [ref_mOTU_v2_2358],0.0011606033717834958,0.0048508942890061295,0.004704138822624864,0.0,0.0062831637588489034
Oscillibacter sp. ER4 [ref_mOTU_v2_3624],0.0005328387393604785,0.0023145289166538272,0.0005075314548998761,0.006503763274564386,0.0019235765511408593
unknown Clostridiales [meta_mOTU_v2_6819],0.0,0.00067801473254447,0.0008628482078189121,0.0011753789050417567,0.004180982053674799
unknown Clostridiales [meta_mOTU_v2_6795],0.0004884694325688114,0.0002997334670579737,0.0005333333333333331,0.004444401484689142,0.001923681163934991
Clostridium sp. CAG:230 [meta_mOTU_v2_7788],0.00018806073153899243,0.004219588592063625,0.0,0.0,0.0020249688449963475
Roseburia sp. CAG:303 [meta_mOTU_v2_6722],0.00034192860279816807,0.0027631749961183364,0.00029637862369176623,0.0,0.0010943698515188647
unknown Roseburia [meta_mOTU_v2_5883],0.0003223898254954156,0.0,0.0018926767676767675,0.001602789415966032,5.6073991124383096e-05
unknown Clostridium [meta_mOTU_v2_6117],0.0,0.00020395693166183713,0.0020122834497103502,0.0,0.00022855035830850027
unknown Clostridium [meta_mOTU_v2_6816],0.0005814671883246049,0.0004335333381902522,0.0,0.0,0.0012656318170897005
unknown Clostridium [meta_mOTU_v2_6285],0.0009461962734273946,0.0005695493881221508,0.0,0.0,0.00021233612722974427
unknown Clostridium [meta_mOTU_v2_6292],0.0,0.00011290597637207217,0.0,0.0,0.000633510340295449
unknown Clostridium [meta_mOTU_v2_6156],0.0005143176067089113,0.0,0.0003012944502306203,0.0,0.0007122761591574977
unknown Clostridiales [meta_mOTU_v2_7462],0.0,0.0,0.0,0.0,0.0008175753904216929
unknown Clostridium [meta_mOTU_v2_6363],0.0,0.0,0.0,0.0,0.00047721074078418675
unknown Clostridium [meta_mOTU_v2_5336],0.0003256462883792076,0.00022258501808695172,0.0,0.0,0.00011904761904761903
unknown Clostridium [meta_mOTU_v2_5561],0.0015406790180975947,0.0007327405484900896,0.0,0.00031934823080379644,0.0003022630780479205
unknown Bacteroidales [meta_mOTU_v2_6591],0.0,0.0,0.0,0.0,0.00012554183813443085
Prevotella sp. CAG:1031 [meta_mOTU_v2_7101],0.0,0.0001892083591357635,0.001577804998685303,0.0013223012681719763,0.00011520790418389018
unknown Firmicutes [meta_mOTU_v2_6909],0.0003008971704623878,0.0,0.0010061952156219783,0.0,0.0
unknown Firmicutes [meta_mOTU_v2_6906],0.0,0.0,0.0,0.0,0.0
unknown Alistipes [meta_mOTU_v2_7270],0.0,0.0,0.0,0.0,0.0005001525914465871
unknown Clostridiales [meta_mOTU_v2_7731],0.0,0.00011337017864139182,0.0,0.0,0.0
Veillonella sp. [ref_mOTU_v2_5068],0.0028384530979011042,0.0008127726331900263,0.0012867148865627156,0.0,0.0029352359990016336
unknown Butyricicoccus [meta_mOTU_v2_5437],0.0008234137794451627,0.001915041118520681,0.0055508411645993384,0.003343299996563222,0.0020158638012118136
Faecalibacterium prausnitzii [ref_mOTU_v2_4910],0.001411800604023689,0.003133766358199706,0.003701950078913671,0.0028656857113399012,0.003107950425062816
Roseburia hominis [ref_mOTU_v2_4572],0.0006304512143021462,0.0013751631028473895,0.0008096821688913044,0.0041872873492112585,0.0046653849863434295
unknown Clostridiales [meta_mOTU_v2_6721],0.012724882109235374,0.0024739090979976884,0.002153778092478681,0.0,0.0023553215307053105
Eubacterium eligens [ref_mOTU_v2_4389],0.0012093508120078168,0.005083593153571491,0.002727880304609741,0.005017931634077629,0.0027815613040500266
unknown Clostridiales [meta_mOTU_v2_7158],0.0011746891054334847,0.0006148922035297288,0.00033112963495257245,0.0025186690822323362,0.0013918334149535657
unknown Butyricicoccus [meta_mOTU_v2_5800],0.0003008971704623878,0.0013983485572711225,0.0008923458070463512,0.0,0.004788906503004002
Eubacterium sp. CAG:156 [meta_mOTU_v2_7325],0.0012156124527105527,0.0026529009434161613,0.0,0.0,0.0005677991910495753
Eubacterium sp. CAG:202 [meta_mOTU_v2_7449],0.0002820910973084886,0.0008103878164655934,0.0,0.0,0.0009054915282566294
unknown Eubacterium [meta_mOTU_v2_5463],0.00025074764205198987,0.0017056380813437277,0.0005644268344601884,0.0,4.1888041888042035e-05
unknown Clostridiales [meta_mOTU_v2_7356],0.00030089717046238786,0.003524716920201946,0.0016236624614080189,0.0016651201154758224,0.0010276266254433675
unknown Clostridiales [meta_mOTU_v2_6134],0.0001880607315389924,0.0010997090539729105,0.0010327629940041249,0.0,0.0005396215481653665
unknown Clostridiales [meta_mOTU_v2_5849],0.0007912792304164159,0.0011578701810343042,0.001246912298593321,0.0,0.004509993920562422
unknown Clostridium [meta_mOTU_v2_5585],0.0,0.00025973849554186717,0.00033342595165323694,0.0,0.0005714566250495501
unknown Clostridium [meta_mOTU_v2_7721],0.0,0.0,0.000325487238518636,0.0,0.00026461701563742395
Anaeromassilibacillus sp. An200 [meta_mOTU_v2_6051],0.0005895355673133454,0.0002115950399504322,0.00037973722184248546,0.0,0.0009532764620999918
Clostridium sp. CAG:302 [meta_mOTU_v2_7183],0.00025074764205198987,0.0003967391008990845,0.0,0.0018806062480668112,0.0006647364252477068
unknown Bacteria [meta_mOTU_v2_6087],0.0011578995682256553,0.0008792119729577556,0.0,0.0,0.00017485454085504662
unknown Clostridium [meta_mOTU_v2_7468],0.0,0.0,0.00025919499603710124,0.0,0.0003600221904499033
